Key,Id,English(en)
MET_Name_178,19687531133001729,Bugzapper Torso
MET_Desc_178,44292824276242477,Zip and zap!
MET_Name_183,346366155939892,Eyeclops Torso
MET_Desc_183,44292824276242478,"Some games only put eyes in heads, but not us!"
MET_Name_187,346366155939894,Boxface Torso
MET_Desc_187,44292824276242479,"Drop adorable walking bombs. Clickety, clackety, BOOM!"
MET_Name_189,346366155939896,Rangus Researcher Torso
MET_Desc_189,44292824276242480,Classic.
MET_Name_190,346366155939898,Tower Torso
MET_Desc_190,346366155939899,Take the high ground.
MET_Name_191,346366155939900,Highbeam Torso
MET_Desc_191,44292824276242481,Drain your enemies dry.
MET_Name_192,346366155939902,Duckstone Torso
MET_Desc_192,346366155939903,"If you could see this with a head, it's totally a duck."
MET_Name_193,19687531133001730,Zorpjet Torso
MET_Desc_193,44292824276242482,Alien donut delivery service!
MET_Name_194,31000223311454208,Quack Ops Bobber Torso
MET_Desc_194,43507558467432450,That little duck has seen stuff that’d wreck you.
MET_Name_195,33737058440089600,Shronk Bobber Torso
MET_Desc_195,43507558467432451,A nostalgic reminder of the original “Jolly Feast” option on the Rangus Kids' Menu.
MET_Name_196,34043328225251329,Carl’s Golden Bobber Torso
MET_Desc_196,43507558467432452,The classic look is still the best.
MET_Name_197,41758238770106368,Rangus Pilot Torso
MET_Desc_197,44292824276242483,Worn by the best of the mediocre.
MET_Name_198,142041378114756608,Rangus Medic Torso
MET_Name_199,142612880308559872,Grease Monkey Torso
MET_Desc_199,142612880308559873,Throw wrenches to repair friendly structures.
MUT_Desc_2,127239120634241024,Increases your minion capacity and gives kills a chance to summon Wasp minions.
MUT_Desc_3,127239120638435328,"More durable meat. Hitting <#FFEB04><link=""Keyword:7"">[Staggered]</link></color> enemies spreads Melee Vulnerability to nearby enemies."
MUT_Desc_7,127239120638435329,Kills have a chance to spawn an Electric Orb that damages nearby enemies.
MUT_Desc_8,127239120638435330,Dramatically boosts all damage but attack speed is reduced by 25%.
MUT_Desc_13,127239120638435331,"Hitting <#FFEB04><link=""Keyword:1"">[Burning]</link></color> enemies has a chance to stack up a temporary damage bonus."
MUT_Desc_14,127239120642629632,"Hitting <#FFEB04><link=""Keyword:2"">[Slimed]</link></color> enemies spreads Elemental Vulnerability to nearby enemies."
MUT_Desc_15,127239120642629633,"Massively increases <#FFEB04><link=""Keyword:18"">[Shatter]</link></color> damage and builds <#FFEB04><link=""Keyword:15"">[Ice]</link></color> Accumulation faster."
MUT_Desc_16,127240818282979328,"<#FFEB04><link=""Keyword:12"">[Electric]</link></color> damage against <#FFEB04><link=""Keyword:8"">[Electrified]</link></color> enemies chains to nearby targets."
MUT_Desc_21,127239120642629634,"Increases both the chance to <#FFEB04><link=""Keyword:19"">[Combust]</link></color> and the damage it deals."
MUT_Desc_22,127239120642629635,"Greatly increases <#FFEB04><link=""Keyword:1"">[Burning]</link></color> damage. Hitting <#FFEB04><link=""Keyword:1"">[Burning]</link></color> enemies has a chance to spread it to nearby targets."
MUT_Desc_23,127239120642629636,"<#FFEB04><link=""Keyword:8"">[Electrified]</link></color> deals more damage more often. Hitting <#FFEB04><link=""Keyword:8"">[Electrified]</link></color> enemies can apply <#FFEB04><link=""Keyword:7"">[Staggered]</link></color>."
MUT_Desc_24,127240818287173632,"<#FFEB04><link=""Keyword:2"">[Slimed]</link></color> enemies take more damage. Kills spread their <#FFEB04><link=""Keyword:17"">[Conditions]</link></color> to nearby enemies."
MUT_Desc_25,127239120642629637,"Your meat parts rupture 25% faster but losing a meat part grants <#FFEB04><link=""Keyword:11"">[Barrier]</link></color>."
MUT_Desc_26,127239120642629638,"Hitting <#FFEB04><link=""Keyword:7"">[Staggered]</link></color> enemies can chain damage and spread <#FFEB04><link=""Keyword:7"">[Staggered]</link></color> to nearby enemies."
MUT_Desc_27,127239120642629639,"Greatly increases the slow from <#FFEB04><link=""Keyword:3"">[Chilled]</link></color>. Killing <#FFEB04><link=""Keyword:3"">[Chilled]</link></color> or <#FFEB04><link=""Keyword:4"">[Frozen]</link></color> enemies can spawn Ice Orbs that damage nearby enemies."
MUT_Desc_28,127240818287173633,"<#FFEB04><link=""Keyword:12"">[Electric]</link></color> critical hits charge up your next ability, stacking up to double damage."
MUT_Desc_29,127239120642629640,Successful fast reloads build up attack and reload speed. Failing a fast reload resets all stacks.
MUT_Desc_30,127240818287173634,"<#FFEB04><link=""Keyword:3"">[Chilled]</link></color> enemies can be <#FFEB04><link=""Keyword:4"">[Frozen]</link></color>."
MUT_Desc_31,127239120642629641,"Killing <#FFEB04><link=""Keyword:2"">[Slimed]</link></color> enemies can drop a Glob that grants a temporary buff."
MUT_Desc_32,127239120646823936,"Melee hits on <#FFEB04><link=""Keyword:7"">[Staggered]</link></color> enemies plant a bomb that explodes after 3s."
MUT_Desc_33,127239120646823937,"Hitting <#FFEB04><link=""Keyword:1"">[Burning]</link></color> enemies has a chance to increase your critical hit chance."
MUT_Desc_34,127239120646823938,"Critical hits have a chance to spread <#FFEB04><link=""Keyword:2"">[Slimed]</link></color> to nearby enemies."
MUT_Desc_35,127239120646823939,"Each meat swap increases <#FFEB04><link=""Keyword:15"">[Ice]</link></color> Damage, <#FFEB04><link=""Keyword:15"">[Ice]</link></color> Accumulation, and <#FFEB04><link=""Keyword:18"">[Shatter]</link></color> Damage."
MUT_Desc_36,127239120646823940,"Swapping meat deals <#FFEB04><link=""Keyword:13"">[Fire]</link></color> damage to nearby enemies."
MUT_Desc_37,127239120646823941,Weak point hits have a chance to chain damage to nearby enemies.
MUT_Desc_38,127239120646823942,"Successful fast reloads have a chance to grant <#FFEB04><link=""Keyword:11"">[Barrier]</link></color>"
MUT_Desc_39,127239120646823943,"Melee hits on <#FFEB04><link=""Keyword:4"">[Frozen]</link></color> enemies build Yeti stacks, boosting <#FFEB04><link=""Keyword:15"">[Ice]</link></color> Accumulation and <#FFEB04><link=""Keyword:18"">[Shatter]</link></color> Damage."
MUT_Desc_40,127239120646823944,"Kills have a chance to spawn a <#FFEB04><link=""Keyword:5"">[Kinetic]</link></color> Orb that damages nearby enemies."
MUT_Desc_41,127239120646823945,"Each meat swap builds a stacking bonus to <#FFEB04><link=""Keyword:5"">[Kinetic]</link></color> Accumulation and <#FFEB04><link=""Keyword:5"">[Kinetic]</link></color> Damage for 60s."
MUT_Desc_42,127239120646823946,"Hitting <#FFEB04><link=""Keyword:3"">[Chilled]</link></color> or <#FFEB04><link=""Keyword:4"">[Frozen]</link></color> enemies with abilities increases ability recharge speed for 30s."
MUT_Desc_43,127239120646823947,Critical hits have a chance to trigger a burst of area damage.
MUT_Desc_44,127239120651018240,"Taking <#FFEB04><link=""Keyword:11"">[Barrier]</link></color> damage triggers a burst of <#FFEB04><link=""Keyword:15"">[Ice]</link></color> damage around you."
MUT_Desc_45,127240818295562240,"Deal increased <#FFEB04><link=""Keyword:13"">[Fire]</link></color> damage against <#FFEB04><link=""Keyword:3"">[Chilled]</link></color> or <#FFEB04><link=""Keyword:4"">[Frozen]</link></color> enemies."
MUT_Desc_46,127239120651018241,"Meat abilities hitting <#FFEB04><link=""Keyword:4"">[Frozen]</link></color> or <#FFEB04><link=""Keyword:3"">[Chilled]</link></color> enemies have a chance to grant <#FFEB04><link=""Keyword:11"">[Barrier]</link></color>."
MUT_Desc_47,127239120651018242,"Shattering enemies with melee will chain damage to nearby <#FFEB04><link=""Keyword:3"">[Chilled]</link></color> or <#FFEB04><link=""Keyword:4"">[Frozen]</link></color> targets."
MUT_Desc_48,127239120651018243,"Hitting the weak point of <#FFEB04><link=""Keyword:8"">[Electrified]</link></color> enemies has a chance to call down a lightning bolt."
MUT_Desc_50,127239120651018244,"Killing <#FFEB04><link=""Keyword:2"">[Slimed]</link></color> enemies spawns a swarm of small bees."
MUT_Desc_51,127239120651018245,"Kills grant increased Move Speed. At 10 stacks, deal 50% more damage for 5 seconds."
MUT_Desc_52,127239120651018246,Grants one additional charge for all abilities.
MUT_Desc_53,127239120651018247,Swapping meat boosts your critical hit chance.
MUT_Desc_54,127239120651018248,Swapping meat briefly supercharges your meat abilities.
MUT_Desc_55,127239120651018249,Doubles melee damage and melee kills have a chance to drop Meat.
MUT_Desc_56,127239120651018250,"Doubles Projectile speed and increases damage from direct hits, but explosions are 40% smaller."
MUT_Desc_57,127239120651018251,"Kills grant a stacking damage buff for 10s, up to +30%"
MUT_Desc_58,127239120651018252,"Meat abilities hitting <#FFEB04><link=""Keyword:2"">[Slimed]</link></color> enemies have a chance to instantly refresh all abilities."
MUT_Desc_59,127239120655212544,Your chain effects jump to more enemies.
PT_Name_1,122209350771007488,Wellness Program
PT_Flavor_1_1,122888703272017920,Sometimes you just need one more chance.
PT_Flavor_1_2,122888703284600832,"If at first you don't succeed, better luck next time!"
PT_Flavor_1_3,122888703284600833,"If at first you don't succeed, better duck next time!"
PT_Flavor_1_4,122888703284600834,"If at first you don't succeed, dust yourself off and try again!"
PT_Flavor_1_5,122888703284600835,Sometimes you actually need two more chances.
PT_Name_2,122209350779396096,Company BBQ
PT_Flavor_2_1,122222527525150720,Gotta practice those spatula skills somehow!
PT_Flavor_2_2,122222527525150721,These burgers ain't gonna flip themselves.
PT_Flavor_2_3,122222527525150722,"Too hot to handle, too tasty to ignore"
PT_Flavor_2_4,122222527525150723,Powered by charcoal and confidence.
PT_Name_3,122209350779396097,Hybrid Model
PT_Flavor_3_1,122888703284600836,Don't be scared of the big guy just 'cause he's eaten a couple of planets.
PT_Flavor_3_2,122888703284600837,Them Frankens got a special kinda flavor that keeps 'em tough.
PT_Flavor_3_3,122888703284600838,The best recipes really marinate in that Franken flavor.
PT_Flavor_3_4,122222527525150724,Too much BBQ? That's rib-iculous.
PT_Name_4,122209350779396098,Pet-Friendly Office
PT_Flavor_4_1,122222527525150725,Hypo-allergenic pets only. See HR for a list of acceptable pets.
PT_Flavor_4_2,122222527525150726,Please make sure to clean up after your pet.
PT_Flavor_4_3,122222527525150727,Ensure all vaccinations are up to date.
PT_Flavor_4_4,122222527525150728,Rabies shots available in the first aid kit.
PT_Name_5,122209350779396099,Professional Development Package
PT_Flavor_5_1,122222527525150729,Technical skills assessment.
PT_Flavor_5_2,122222527529345024,Leading workshops to enhance your skills.
PT_Flavor_5_3,122222527529345025,Peer coaching and practice sessions available on Thursdays.
PT_Flavor_5_4,122222527529345026,Meat by the printer for workplace gossip.
PT_Name_6,122209350779396100,Health Insurance
PT_Flavor_6_1,122888703288795136,Rangus offers the best policies for their employees.
PT_Flavor_6_2,122888703288795137,Part of the gold-tier employee compensation package.
PT_Flavor_6_3,122888703288795138,Part of the platinum-tier employee compensation package.
PT_Flavor_6_4,122888703288795139,Part of the diamond-tier employee compensation package.
PM_Name_1,381307296145408,Armored Baddies
PM_Desc_1,381307304534016,Enemies are Armored
PM_Name_2,381307304534017,Common Cold
PM_Desc_2,381307304534018,Maximum Health reduced by 30%
PM_Name_3,381307304534019,Quick Baddies
PM_Desc_3,381307304534020,Enemies Movement Speed increased by 30%
PM_Name_4,381307304534021,Techno Virus
PM_Desc_4,381307304534022,Enemies explode on death
PLN_Name_1,346366160134182,DBG_FlatMap
PLN_Name_2,346366160134183,Franken Freak Out
PLN_Name_5,346366160134184,Mount Dangus
PLN_Name_11,346366160134186,Peterium
PLN_Name_13,346366160134187,DBG_Rocksboro
PLN_Name_16,346366160134188,ROX-1
PLN_Name_17,346366160134189,Calypso
PLN_Name_18,346366160134190,Brisketon
PLN_Name_20,346366160134191,Big Ol' Tangus
PLN_Name_21,346366160134192,DBG_EventTest
PLN_Name_22,346366160134193,Li'l Tangus
PLN_Name_23,346366160134194,Monday Night Midterms
PLN_Name_25,63252864435216384,Omni Portal
PLN_Name_26,78722713496051712,Sub Zeroni
PLN_Name_27,88549004969762816,Lava Del Rey
PLN_Name_28,92514418636611584,RangusRoom01
PLN_Name_29,93545291569946624,RangusRoom02
PLN_Name_30,94424828545589248,Smores
PLN_Name_31,105178928291766272,Esfera De Carne
PLN_Name_32,131622117248589824,Employee Orientation
PF_Name_20,346366160134208,InitiatedFrankNBeansEvent
PF_Name_23,346366160134211,Chainsaw Operating License
PF_Name_24,346366160134212,Rift Fishing License
PF_Name_25,346366160134213,Mineral Gathering License
PF_Name_31,346366160134219,InitiatedMutantBossEvent
PF_Name_45,18853199392792576,Life Coach Dan
PF_Name_62,53001828437057536,Ascension Ranks
PF_Name_63,53001828437057537,Blazing Difficulty
PF_Name_64,53001828437057538,Nightmare Difficulty
PF_Name_65,53001828437057539,Hot Difficulty
PF_Name_68,107302781818232832,Item Unlock Gator Skin
PF_Name_69,107302781826621440,Item Unlock Corn On The Cod
PF_Name_70,107302781826621441,Item Unlock Feeding Frenzy
PF_Name_71,107318253833936896,Mutation Unlock Battery Storage
PF_Name_72,107318253833936897,Mutation Unlock Frost Armor
PF_Name_73,107318253833936898,Mutation Unlock Hot Bod
PF_Name_74,107318253833936899,Mutation Unlock Red Hot
PF_Name_75,107318253833936900,Mutation Unlock Sloppy Joe
PF_Name_76,107373590712672256,Mystery Meat Unlock Nuke Dukem
PF_Name_77,107373590712672257,Mystery Meat Unlock Mech Carl
PF_Name_78,124391986440429568,Mutation Unlock Gift Gland
PF_Name_79,124391986444623872,Mutation Unlock Hive Burst
PF_Name_80,125400502454181888,Mystery Meat Unlock Glizzy Gulp
PF_Name_81,127715283328557056,SeenHunterCinematic
PF_Name_82,127715283341139968,LostWithHuntersSpawned
RF_Name_1,63521298457751552,Dr. Brad Sideman
RF_Subtitle_1,63521298478723072,Rangus AquaMeat Scientist
RF_DetailText_1,63521298478723073,"Doctor Brad Sideman is the lead researcher on <i>Project Leviathan</i>, which focuses on maximizing the efficiency of aquatic protein sources for <b>Rangus Meats</b>. Sideman's team showed great promise, developing strains of algae that spurred hypertrophy in organisms consuming it. Unexpected mutations were noted as ""controllable outliers."" <br><br>Sadly, the project was shuttered due to budget reallocations. All supply drops to the planet were canceled. No record of team extraction exists on file, but Dr. Sideman continued to post in his log until this final entry:<br><br><i>The hunger brings clarity. I understand now. I am the captain ... I am the white whale ... I am the harpoon. I am guardian and predator. I am the ocean itself, eternal and alone.</i>"
RF_Subtitle_2,63780286752985088,The Ship
RF_DetailText_2,63782640302788608,"The first in a long line of Rangus Orbital eXplorer vessels, designed for interstellar travel and <b>meat core</b> extraction and equipped with state-of-the-art personality-sim technology. Retired from active duty after 42 years in service.<br><br>Reawakened by <b>Carl Rangus</b> to serve as the primary platform for ongoing <b>SmartMeat</b> experimentation."
RF_Name_3,63780286773956608,Rangus Meats
RF_Subtitle_3,63780286773956609,Beloved Employer
RF_DetailText_3,63868852401180672,"Founded long ago by innovator-entrepreneur <b>Carl Rangus</b>, this restaurant chain quickly grew to become a galactic superpower responsible for feeding hungry trillions across hundreds of worlds.<br><br><i>Rangus Meats. The Future of Food ... Today.</i>"
RF_Name_4,63780286773956610,MegaNuker
RF_Subtitle_4,63780286773956611,Meat Science Device
RF_DetailText_4,63868852401180673,"This innovative culinary device uses massive doses of short-wavelength radiation to quickly cook large quantities of meat.<br><br>It was the brainchild of <b>Carl Rangus</b> and installed on <b>Brisketon</b>, though budget shortfalls necessitated the omission of the radiation shielding called for in his original plans."
RF_Subtitle_5,63780286773956613,Mobile Factory
RF_DetailText_5,63782640332148736,"CAL-P50 is part of a line of long-distance robot factories built by <b>Rangus Meats</b> and sent throughout the galaxy to extend its franchise reach.<br><br>The Cognitive Automated Logistics vessels employ <b>Meat Science</b> organs in conjunction with personality sims to maximize versatility and efficiency.<br><br>Over time, flaws in this design were discovered, limiting the vessel's functional lifespan. Most CAL ships have long since been retired. <br><br>Rumor has it that this one has a romantic history with Carl."
RF_Subtitle_6,63780286773956614,Meat Science Monstrosity
RF_DetailText_6,63868852401180674,"Unfortunately, not all <b>Meat Science</b> experiments resulted in giant leaps forward for civilization.<br><br>What began as a small-scale project to enhance porcine subjects with XXXtreme Flavor (TM) quickly spiraled out of control. Instead of creating a perfect food, the technicians from <b>Rangus Meats</b> created a perfect eating machine.<br><br>This mindless creature, dubbed Franken Beans by one of the scientists shortly before he was consumed along with his team, now travels through the galaxy in an endless quest to sate its hunger."
RF_Subtitle_7,63868852401180675,Fight Trainer (Retired)
RF_DetailText_7,63868852401180676,"This grizzled trainer is widely renowned for producing championship fighters across dozens of worlds.<br><br>After his corporate sponsorship from <b>Rangus Meats</b> lapsed, Coach Dan retreated from public life to the pastoral region of <b>Mount Dangus</b>."
RF_Subtitle_8,63831077983457280,The Quaff that Quenches
RF_DetailText_8,63868852401180677,"As <b>Rangus Meats</b> took over the food-production segment of galactic commerce, top executive <b>Dorothy Duncan</b> realized that they needed a companion beverage to serve alongside their brightly-wrapped sandwiches and fried snacks. Thus was born Glizzy Gulp.<br><br>Equal parts hyper-sweetened beverage and ultra-energy drink, this delicious creation falls just under the government-regulated threshold for a controlled substance.<br><br>Its recipe is a highly guarded secret, and unauthorized attempts to recreate it frequently result in spontaneous combustion. <br><br><i>Glizzy Gulp. For every part of your day.</i>"
RF_Name_9,63780286773956615,Rangus Prime
RF_Subtitle_9,63868852401180678,Corporate Homeworld
RF_DetailText_9,63868852401180679,The home planet of <b>Carl Rangus</b> became the first galactic headquarters of <b>Rangus Meats</b>.<br><br>The corporate offices were relocated following an industrial accident some years ago.
RF_Name_10,63780286773956616,Omni Meat Portal
RF_Subtitle_10,63868852401180680,Dimensional Rift
RF_DetailText_10,63868852401180681,"This rift, located on <b>Esfera De Carne</b>, was once a small and highly controlled method of extracting the protein-rich <b>Omni Meat</b> from its native dimension.<br><br>The recklessness of Rangus Meats and its founder, <b>Carl Rangus</b>, led to its over-expansion and the catastrophe known as the <b>Omni Meat Incident</b>."
RF_Name_11,63780286773956617,Omni Meat Incident
RF_Subtitle_11,63868852401180682,What Went Wrong
RF_DetailText_11,63868852401180683,"As the galaxy's population grew, the demand for <b>Omni Meat</b> skyrocketed. At first, <b>Carl Rangus</b> tightly controlled the use of the <b>Omni Meat Portal</b>, but stronger voices among corporate leadership at <b>Rangus Meats</b> convinced him to widen the portal.<br><br>This did not proceed as planned.<br><br>Omni Meat exploded from the portal at an uncontrollable rate. It spread unchecked across <b>Rangus Prime</b> and throughout <b>Omnikron</b>, infecting and transmuting worlds and their populations. Before long the entire galaxy had become tainted by <b>Omni Meat</b>."
RF_Name_12,63780286773956618,Dottie Duncan
RF_Subtitle_12,63831077983457281,Rest in Peace
RF_DetailText_12,63831077983457282,"Dorothy ""Dottie"" Duncan began her career as the silent partner to <b>Carl Rangus</b> in the founding of <b>Rangus Meats</b>.<br><br>As the company grew, she took on a larger and larger role focused on finance and marketing, allowing Carl to continue developing new breakthroughs in <b>Meat Science</b>.<br><br>Dottie was lost during the tragic <b>Omni Portal Incident</b>. Carl still holds out a sliver of hope that he'll find her one day."
RF_Name_14,63780286773956620,Plumtor's Folly
RF_Subtitle_14,132265219202211840,Planetary System
RF_DetailText_14,63831077983457285,"This heavily populated system is home to over 23 billion customers, most of them living on the primary world, <b>Big Ol' Tangus</b>."
RF_Name_15,63780286773956621,Sausage Spiral
RF_DetailText_15,63831077983457286,"This sparsely populated planetary system was once heavily used by <b>Rangus Meats</b> for testing and research.<br><br>Thanks to increased efficiency, most facilities here are no longer in active operation."
RF_Subtitle_16,63780286773956622,Beloved Founder
RF_DetailText_16,63831077983457287,"The founder of <b>Rangus Meats</b>, a restaurant chain that grew into a galactic superpower, began as a humble inventor looking to reinvent the business model of making and serving food.<br><br>His innovative <b>Meat Science</b> breakthroughs disrupted the paradigm and ushered in a bright new age of happy customers and full bellies. He is beloved by the galaxy. "
RF_Subtitle_17,63782640332148737,Planet
RF_DetailText_17,63831077983457288,"The former site of <i>Project Leviathan</i>, a <b>Rangus Meats</b> endeavor focusing on enhanced aquaculture harvests.<br><br>Extended exposure to <b>Meat Science</b> experimentation has permanently altered the flora and fauna of this world in unpredictable ways."
RF_DetailText_18,63831077983457289,"Designated by <b>Rangus Meats</b> as a Carl Rangus Center for Culinary Discovery, this location was responsible for countless Meat Science innovations under the guidance of company founder <b>Carl Rangus</b>. <br><br>After his departure from the company, the site was quietly closed and eliminated from the budget. No funding was allocated for staff reassignment."
RF_DetailText_19,63831077983457290,"The primary world of Plumtor's Folly is heavily populated by a largely urban population of humanoids. Generations of exposure to the substance known as Glizzy Gulp (a registered trademark of Rangus Meats) have permanently altered the population's DNA in strange, unexplainable ways. <br><br> Big Ol' Tangus selects its rulers through a system of ritualized combat that also serves as the primary form of entertainment. This ensures that only the strongest celebrities rise to positions of authority over the people."
RF_Subtitle_20,63782640332148738,Former Paradise
RF_DetailText_20,63831077983457291,"Once an idyllic escape from the crumbling urban centers of <b>Big Ol' Tangus</b>, this region was largely abandoned after becoming overrun by Mutants and Franken creatures.<br><br>The area's most notable inhabitant is a retired fight trainer named <b>Coach Dan</b>."
RF_Subtitle_21,63782640332148739,Factory Moon
RF_DetailText_21,63831077983457292,"As the galaxy's thirst for <b>Glizzy Gulp</b> grew wildly, one forward-thinking executive at <b>Rangus Meats</b> engineered the purchase of this moon for a new factory site.<br><br>Over time, Li'l Tangus grew into the galactic manufacturing hub for Glizzy Gulp, supplying billions of gallons a day to an audience that craves more and more each year."
RF_Name_23,63782640332148742,Pounding Fathers
RF_Subtitle_23,63831077983457293,Planetary Rulers
RF_DetailText_23,63868852401180685,"This triumvirate of championship-level fighters rules <b>Plumtor's Folly</b> thanks to their string of victories at Monday Night Midterms, the ritual combat used to select leaders.<br><br>Pork Barrel Pete wields bureaucracy to defend himself while summoning Junior Senators to overwhelm his opponents.<br><br>Hair Force One flies overhead, devastating his opponent with bombs and clever quips.<br><br>Judge Crawdaddy rules the ring with his barrage of justice-aimed hammers."
RF_Name_24,63782640332148743,Tutorius
RF_DetailText_24,63831077983457294,"Located far from the galactic core, this world once served as a <b>Rangus Meats</b> long-term storage facility, holding items and materials with no immediate value.<br><br>Today, <b>Carl Rangus</b> uses the planet as a testing ground for his latest generation of <b>Meat Scientists</b>."
RF_Name_25,63831077983457295,Meat Science
RF_Subtitle_25,63831077983457296,Carl's Legacy
RF_DetailText_25,63831077983457297,"This branch of industrialized bioengineering was pioneered by inventor-disruptor <b>Carl Rangus</b>.<br><br>He used it to feed a hungry galaxy through his company, <b>Rangus Meats</b>.<br><br>Countless competitors have tried and failed to replicate his closely held trade secrets."
RF_Name_26,63831077983457298,Omni Meat
RF_Subtitle_26,63831077983457299,Carl's Greatest Discovery
RF_DetailText_26,63868852401180686,"When Carl Rangus' Meat Science wasn't enough to feed the hungry galaxy, he explored more unorthodox approaches.  <br><br><br>One experiment pierced the barrier between dimensions and revealed an entire universe filled with an organic, protein-based substance Carl dubbed <b>Omni Meat</b>.  This endless supply of edible material (and starship fuel) enabled Rangus Meats to massively expand its operations. <br><br><br>Hunger was eliminated. The galaxy thrived and grew."
RF_Name_27,63831077983457300,SmartMeat
RF_Subtitle_27,63831077983457301,Reinventing the Employee
RF_DetailText_27,63831077983457302,"The latest result of ongoing <b>Meat Science</b> breakthroughs, SmartMeat (trademark pending) represents a cutting-edge opportunity for the mass production of an organic workforce capable of a wide range of critical tasks.<br><br>Created in seconds, each SmartMeat worker costs a fraction of the traditional expense of hiring and training a new employee. As a bonus, all SmartMeat workers are fully biodegradable!<br><br>Contact your <b>Rangus Meats</b> franchise rep today to learn how you can slash labor costs and reduce employee dissatisfaction scores overnight!<br><br><i>--from a <b>Rangus Meats</b> sales brochure</i>"
RF_Subtitle_28,63831077983457303,Meat Science Anomaly
RF_DetailText_28,63868852401180687,"Formerly a scientist working for <b>Rangus Meats</b>, this enormous creature now sees himself as both the guardian of the aquatic life of <b>Peterium</b> and also the world's apex predator.<br><br>He also thinks he's a pirate. People sure are strange!"
RF_Subtitle_29,64168635003146240,Lovelorn Robot
RF_DetailText_29,64168635024117760,"This strange but friendly robot's origin is unknown. Some believe he arrived in a craft from a distant galaxy, quite a spell ago.<br><br>Most recently, Reset was encountered as a prisoner of the sentient long-range robot factory <b>Calypso</b>, apparently as a result of a failed relationship between the two entities."
RF_Subtitle_33,64168635024117770,Deadly Trackers
RF_DetailText_33,64168635024117771,"<i>""Ooh, these are them star boogers I warned you about. They always trackin' down the <b>SmartMeat</b> and gobblin' it up.<br><br>I think the skinny one's called Void, and the big one is Null.<br><br>I got some ideas on how to slow 'em down.""</i>"
RF_Name_35,64168635024117774,Large Marge
RF_Subtitle_35,99311942877831168,Extradimensional Entity
RF_DetailText_35,64168635024117775,"A mysterious and powerful being seen throughout the galaxy.<br><br><i>""This scary lady gives me the heebie jeebies...but I ain't seen her in a long time. Something familiar about her..."" -Carl</i>"
RF_Name_36,132248343629783040,BartY
RF_Subtitle_36,132248343633977344,BartY Q.
RF_DetailText_36,132248343633977345,"BartY Que was the folksy, gunslinging mascot of Rangus Meats ‘Rangusland’ and featured on the Rangus Power Hour. Dressed like a multiarmed cowboy with a big grin and two pairs of smoking meat shooters (no peas allowed!) Barty traveled the galactic frontier spreading the good word of premium Rangus products.<br><br>Part salesman, and part hero,he always seemed to have a clever quip and a barbecue-themed solution for every problem. His friendly and down home charm made him one of the leaders of the Rangusland crew."
RF_Name_37,132248343633977346,Barkesly
RF_Subtitle_37,132248343633977347,The JPG Dog
RF_DetailText_37,132248343633977348,"Barkesly the JPG Dog was one of the most beloved stars of the classic Rangus Power Hour, a wildly popular children's adventure show that mixed comedy, lessons, and questionable meat science.<br><br>Barkesly originally discovered as an ancient corrupted image file floating through the Borf Nebula, Barkesly’s antics delighted audiences across the galaxy. Barking her famous catchphrase, ""Hold on, I'm buffering!"", became one of the most quoted lines in meat-y-vision history, and her loyal friendship with the crew of Rangusland helped make the Rangus Power Hour a cultural phenomenon for an entire generation."
RF_Name_38,132251457682399232,Mister E. Meat
RF_Subtitle_38,132251457686593536,Resident Goof
RF_DetailText_38,132251457686593537,"Mr. E. Meat was the Rangus Power Hour’s resident goof, an armless, lanky two-legged, chaotic oddball of meat cuts who rarely spoke actual words, but instead communicated through a baffling collection of whistles, honks, and exaggerated gestures. Though he appeared clueless and constantly stumbled into trouble, Mr. E. Meat somehow always possessed the answer to the crew’s biggest problems.<br><br>Known for breaking the fourth wall and frequently reacting to the viewing audience, he became one of the show's most memorable characters. His unpredictable antics made him a fan favorite and a source of endless adoration among viewers."
RF_Name_39,132251457686593538,Professor Nuggetmon
RF_Subtitle_39,132251457686593539,Studious Inventor
RF_DetailText_39,132251457686593540,"Professor Chickelous Nuggetmon was the Rangus Power Hour’s resident know it all, a scholarly owl-like genius who claimed to hold seventeen doctorates and at least three coupon cards for free chicken nuggets. Always presenting a seemingly endless supply of charts, and graphs, he spent his days conducting bizarre experiments and explaining the known universe through the principles of breading, dipping, and proper nugget formation.<br><br>While his inventions had a tendency to explode, hatch, or become unexpectedly sentient (see MR E MEAT), they somehow worked often enough to keep him part of the crew. Known for peppering every lecture with terrible chicken jokes and wildly overcomplicated explanations, Professor Nuggetmon was a beloved source of both scientific wisdom and fowl-based laughter."
RF_Name_40,132252135783915520,Nacho Grande
RF_Subtitle_40,132252135783915521,Flamboyant Master of Flair
RF_DetailText_40,132252135783915522,"Nacho Grande was the Rangus Power Hour’s flamboyant master of flair, a dramatic fast-food beef-fighter who treated every obstacle, no matter how large or how small, like a grand performance. Dressed in an elaborate matador outfit covered in flashy flair, he charged fearlessly into danger with style, flash, and absolutely no subtlety.<br><br>Whether twirling his cape, striking heroic poses, or delivering over the top speeches, Nacho believed that if something was worth doing, it was worth doing with dramatic flair. His larger-than-life personality and endless love of spectacle made him a fan favorite."
RF_Name_41,132253107394437120,Rangus Power Hour
RF_Subtitle_41,132253107394437121,Wholesome Family Fun!
