Key,Id,Chinese (Simplified)(zh-Hans)
VO_Transcript_77,5846775813365760,小肉团，在这下面我可全指望你了！
VO_Transcript_78,5856049683750912,请立即撤离。<br><br>对着电光飞堡按 [InputAction:Interact/Interact] 即可逃离。
VO_Transcript_79,5909901926658048,请注意。
VO_Transcript_8,346366160134230,已定位兴趣点
VO_Transcript_80,5909901951823872,检测到故障。
VO_Transcript_81,28687422266007552,哎哟，看看那两条小短腿晃来晃去的样子，真叫人喜欢。
VO_Transcript_82,10206832594026496,收割者正在逼近。准备保卫据点。
VO_Transcript_83,10206832644358144,全能肉飞船已进入大气层。
VO_Transcript_84,10206832644358145,提取完成。准备撤离。
VO_Transcript_86,10206832644358146,现在开始寻找大型坠毁点。动起来！
VO_Transcript_87,10206832644358147,你想要更多的肉，就得先出点肉，小肉团！
VO_Transcript_88,10206832644358148,去把它们揍扁，顺便捞点肉回来，好吗？
VO_Transcript_89,10206832644358149,继续往前走，坠毁点就在前面不远。
VO_Transcript_9,346366160134231,是时候去银行存个死期了... 懂我意思吗？因为人总有死期... 算了，当我没说 :(
VO_Transcript_90,10206832644358150,我们要的东西就在那儿，快点过去，准备好了就告诉我。
VO_Transcript_91,10625864051912704,嘿，小家伙，这边！
VO_Transcript_94,10625864085467138,用折叠椅砸脑袋应该就可以了。
VO_Transcript_98,12434440726704129,你得抓住其中一个石头脑壳！
WPN_Name_3,346366164328475,手枪
WPN_Name_4,346366164328477,步枪
WPN_Name_5,346366164328479,冲锋枪
WPN_Name_6,346366164328481,霰弹枪
WPN_Name_11,346366164328483,下颚撕裂者
WPN_Name_33,346366164328493,榴弹发射器
WPN_Name_46,346366164328495,玛格南
WPN_Name_52,346366164328497,火箭发射器
WPN_57_HE_0,28316283836555264,在命中时触发
WPN_Name_57,346366164328503,轨道炮
WPN_Name_65,346366164328511,等离子炮
WPN_Name_76,346366164328521,耀焰爆裂
WPN_Name_77,346366164328523,哆嗦爆能枪
WPN_Name_78,346366164328525,火花塞
WPN_Name_79,346366164328527,火焰翻铲
WPN_Name_80,346366164328529,噗嗤喷射枪
WPN_Name_87,346366164328541,喷溅铲
WPN_Name_88,346366164328543,安培翻铲
WPN_Name_89,346366164328545,霜冻铲
WPN_Name_92,346366164328551,肥虫发射器
WPN_Name_94,346366164328553,杰夫为名
WPN_Name_95,346366164328555,爆爆挞
WPN_Name_96,346366164328557,兰格斯铲
WPN_Name_97,346366164328559,卡带发射器
WPN_Name_98,346366164328561,生物流能枪
WPN_Name_100,346366164328565,脉冲锻能枪
WPN_Name_101,346366164328567,油罐发射器
WPN_Name_102,346366164328569,爆梗左轮
WPN_Name_103,346366164328571,闪电枪
WPN_Name_104,346366164328573,电光步枪
WPN_Name_105,346366164328575,踢爆筒
WPN_Name_106,346366164328577,粉碎机
WPN_Name_107,346366164328579,霜击鹿角
WPN_Name_114,346366164328591,污泥弹射枪
WPN_Name_115,346366164328593,静电咔哒
WPN_Name_116,346366164328595,熔岩鞭
WPN_Name_117,346366164328597,冰矛
WPN_Name_118,346366164328599,灼焰轨道炮
WPN_Name_119,346366164328601,黏雨滋滋
WPN_Name_120,346366164328603,火线
WPN_Name_121,346366164328605,冰沙火箭
WPN_Name_122,346366164328607,热辣空投
WPN_Name_123,346366164328609,静电扫射
WPN_Name_124,346366164328611,零下一度
WPN_Name_125,346366164328613,余烬喷子
WPN_Name_126,346366164328615,格里默
WPN_Name_139,346366168522764,重击者
WPN_Name_140,346366168522766,夸克矛
WPN_Name_141,346366168522768,爆拳
WPN_Name_142,346366168522770,坏坏雪人
WPN_Name_143,346366168522772,刺头
WPN_Name_144,346366168522774,崩川
WPN_Name_145,346366168522776,鼻涕矛
WPN_Name_146,346366168522778,寒霜波
WPN_Name_147,346366168522780,焚化桶
WPN_Name_148,346366168522782,雪国列车
WPN_Name_149,346366168522784,淤泥巴祖卡
WPN_Name_150,346366168522786,低音炮
WPN_Name_151,346366168522788,霹雳雷鸣
WPN_Name_152,346366168522790,喷火战斗机
WPN_Name_153,346366168522792,黏液急袭
WPN_Name_160,33550649413005312,嘎嘎特遣队员铲子
WPN_Name_161,33737062735056896,咸鱼翻身
WPN_Name_162,34041999033536512,金铲铲
WPN_Name_163,41673766724866048,卡尔的童年木棍
WPN_Name_164,41673766800363520,兰格斯飞行铲
WPN_Name_165,41673766888443904,收藏报纸
WPNF_Desc_1,346366164328449,一种在<b><color=#00D6D2>近距离</color></i></b>和<b><color=#00D6D2>中距离</color></i></b>都十分可靠、表现出色的攻击武器。<br><br><i>这是肉类科学家们世代随身佩戴的标志性副武器。</i>
WPNF_Name_1,346366164328448,手枪
WPNF_Desc_2,346366164328452,在<b><color=#00D6D2>近距离</color></i></b>攻击中造成极高伤害。<br><br><i>资深肉类科学家总是为近距离接触做好准备。</i>
WPNF_Name_2,346366164328451,霰弹枪
WPNF_Desc_3,346366164328455,发射直射型投射物，造成<b><color=#00D6D2>中等范围伤害</color></i></b>。在任何射程都很实用。<br><br><i>没有什么比让东西炸开更有趣了。</i>
WPNF_Name_3,346366164328454,火箭发射器
WPNF_Desc_4,346366164328458,<b><color=#00D6D2>散布小</color></i></b>且<b><color=#00D6D2>后坐力低</color></i></b>，非常适合<b><color=#00D6D2>远距离</color></i></b>交战。<br><br><i>在广袤荒原上驰骋时，最好身边常备这样一件武器。</i>
WPNF_Name_4,346366164328457,步枪
WPNF_Desc_5,346366164328461,针对<b><color=#00D6D2>近距离</color></i></b>遭遇战进行了优化，是一款<b><color=#00D6D2>高射速</color></i></b>武器。<br><br><i>一通乱扫后再祈祷，其实也没什么不对。</i>
WPNF_Name_5,346366164328460,冲锋枪
WPNF_Desc_6,346366164328464,能够造成额外的<b><color=#00D6D2>薄弱点伤害</color></i></b>，但<b><color=#00D6D2>后坐力大</color></i></b>较大，更适用于<b><color=#00D6D2>近距离</color></i></b>和<b><color=#00D6D2>中距离</color></i></b>作战。<br><br><i>这件武器最适合手稳的人使用。</i>
WPNF_Name_6,346366164328463,玛格南
WPNF_Desc_7,346366164328467,发射直射型投射物，造成<b><color=#00D6D2>小范围伤害</color></i></b>。在<b><color=#00D6D2>近距离</color></i></b>和<b><color=#00D6D2>中距离</color></i></b>交战时表现最佳。<br><br><i>让你的火力更带劲。</i>
WPNF_Name_7,346366164328466,等离子炮
WPNF_Desc_8,346366164328470,针对<b><color=#00D6D2>远距离</color></i></b>交战进行了优化，能造成<b><color=#00D6D2>小范围伤害</color></i></b>，<b><color=#00D6D2>射速慢</color></i></b>。<br><br><i>看见就开枪。</i>
WPNF_Name_8,346366164328469,轨道炮
WPNF_Desc_10,346366164328473,使用间接火力在任何距离造成<b><color=#00D6D2>大范围伤害</color></i></b>。<br><br><i>先下手为强，省得麻烦找上门。</i>
WPNF_Name_10,346366164328472,榴弹发射器
70251a9670894e1685d2b10b35d46f9c_54_0,63562852086874112,找到宝藏箱
CQ_Name_87,60548818372911104,星球毁灭者
CQ_Desc_87,60548818398076928,小肉团。25 个星球。我需要你完成 25 个星球的撤离。我已经跟全体船员说了，这计划早就开始推进了，还说进展非常顺利。所以，我们得赶紧让这事变成真的。
CQ_Name_88,60548818398076929,星球毁灭者 v2
CQ_Desc_88,60548818398076930,50 个星球。是这么回事，我可能顺嘴跟人提了一句，说你已经搞定 50 个星球了。我早忘了当时为什么要那么说，但我既然都把话撂那了，对方也记住了，那我现在急需你让这个数字成真。
CQ_Name_89,60548818398076931,星球毁灭者 v3
CQ_Desc_89,60548818398076932,完成 75 个星球撤离。差旅部那边把你的记录给标红了。原来公司内部还真有个排行榜，而且你居然上榜了。我上次看的时候，你都冲进前 10 了。
CQ_Name_90,60548818398076933,星球毁灭者 v4
CQ_Desc_90,60548818398076934,我去参加了一场晚宴。在晚宴上我说了一些话。关于你。具体来说，是关于你的撤离数字。我报了个天文数字。当时整张桌子的人听完都惊呆了，所以现在我得求你让这个数字成真。100 个星球，小肉团。拜托了。
CQ_Name_91,60548818398076935,星球毁灭者 v5
CQ_Desc_91,60548818398076936,我在行业大会上发表了演讲。期间我提到了你的名字，还顺便报了个数字。我说这个指标已经达成了，你就是兰格斯公司有史以来最牛的撤离专家。当时全场掌声雷动啊。掌声我收下了，也退不回去了。150 个星球，全靠你了。
CQ_Name_92,64263989754847232,那条鱼来自月球
CQ_Desc_92,64263989780013056,我们的月球产品是个谜，连我也搞不懂，而我可是卖这些东西的人。替我去探查一番，行吗？找到月球裂隙，把里面的东西钓上来，然后回来报告。这就叫调研。反正对外就统一口径叫调研。
CQ_Name_93,64263989780013057,捕鱼机器
CQ_Desc_93,64263989780013058,听着，小肉团，在泥浆裂隙里钓鱼可不是什么光鲜的活儿。但话说回来，你本身也就是一坨肉，肉能有多体面... 可你不也混到今天这步了。去把里面的东西钓上来。保险起见，最好戴上手套。
CQ_Name_94,64263989780013059,全能渔夫
CQ_Desc_94,64263989780013060,“盐水裂隙鱼”可是我们最高端的菜品。顾客甘愿花三倍的钱，而且连他们自己都无法解释。其实我也搞不懂。不过无所谓。去把里面的东西全钓上来，注意别自己掉进去了。
CRN_DetailTitle_4,63842973337509888,获取方式：
CRN_Detail_4,63842973312344064,提升兰格斯员工等级
CRN_Detail_7,63842973337509889,完成首要目标<br>完成次要目标
CRN_Detail_26,63842973337509890,完成次要目标即可获得任务激励点数
CRN_Detail_28,63911671972749312,完成弗兰肯暴走 Boss 战
CRN_Detail_29,63911671993720832,完成弗兰肯阵营星球关卡
CRN_Detail_30,63911671993720833,完成周一晚间中期选举 Boss 战
CRN_Detail_31,63911671993720834,完成变异体阵营星球关卡
CRN_DetailTitle_32,63842973337509892,出没地点：
CRN_Detail_32,63842973337509891,水裂隙
CRN_Desc_37,63842973337509893,我的老天，我们在这裂隙里到底钓上来个什么鬼？！
CRN_Detail_37,63842973337509894,黏液裂隙
CRN_Desc_38,63842973337509895,从前这只是一条普通的鱼，但常年浸泡在给力滋特饮工厂排放的废水中，就变成了这副德行。
CRN_Desc_39,63842973337509896,时至今日，没人知道它们的呼吸管是哪来的。也许是天生的？也许是浮潜练出来的...
CRN_Desc_40,63842973337509897,“嘿，咱们互帮互助吧。你帮我挠挠外套膜，我也帮你挠挠！”
CRN_Desc_41,63842973337509898,钓上来这货，那种刺激感绝对让你起一身鸡皮疙瘩！
CRN_Detail_42,63842973337509899,2级矿物节点<br>中辣难度或以上<br>交易员迈克（员工等级 5+）
CRN_Detail_43,63842973341704192,1级矿物节点<br>中辣难度或以上<br>交易员迈克
CRN_Detail_44,63842973341704193,1级太空食客<br>中辣难度或以上<br>交易员迈克
CRN_Detail_45,63842973341704194,2级太空食客<br>中辣难度或以上<br>交易员迈克（员工等级 5+）
CRN_Detail_46,63842973341704195,完成首要目标即可获得兰格斯牛马点数。
CRN_Detail_48,63842973341704196,3级矿物节点<br>重辣难度或以上<br>交易员迈克（员工等级 10+）
CRN_Detail_49,63842973341704197,4级矿物节点<br>特辣难度或以上<br>交易员迈克（员工等级 15+）
CRN_Detail_50,63842973341704198,等级 5 矿物节点<br>噩梦难度或以上<br>交易员迈克 (员工等级 20+)
CRN_Detail_51,63842973341704199,3级太空食客<br>重辣难度或以上<br>交易员迈克（员工等级 10+）
CRN_Detail_52,63842973341704200,4级太空食客<br>特辣难度或以上<br>交易员迈克（员工等级 15+）
CRN_Detail_53,63842973341704201,等级 5 太空食客<br>噩梦难度或以上<br>交易员迈克 (员工等级 20+)
CRN_Desc_54,63842973341704202,这条鱼主打真实。比珍珠还真。
CRN_Detail_54,63842973341704203,月球裂隙
CRN_Desc_55,63842973341704204,没人确切知道这条鱼来自哪里，但大家都觉得它怪怪的。
CRN_Desc_56,63842973341704205,来自遥远星系的迷你小鱼...
CRN_Desc_57,63842973341704206,像夜空中最微小的星辰一样，在宇宙中遨游。
CRN_Desc_58,63842973341704207,这种鱼在银河系中游荡，毫无牵挂，因为它不以任何星球为家。
CRN_Desc_59,63842973341704208,当一百万个小比特聚在一起时，它们就组成了大口比特。
CRN_Detail_59,63842973341704209,泥浆裂隙
CRN_Desc_60,63842973341704210,加密墨鱼掌握着许多黑暗秘密，但它们绝不会吐露半点。
CRN_Desc_61,63842973341704211,一个机械威胁... 居然还长着鳍！
CRN_Desc_62,63842973341704212,为什么会有人费劲去做一只机器章鱼？这也太画蛇添足了吧。
CRN_Desc_63,63842973341704213,它看起来像是某种甲壳类半机械生物，脑袋里装了一个微处理器。妙啊。
CRN_Desc_64,63842973341704214,哎哟我去，你是从哪抓到那只大眼鱼的？！
CRN_Detail_64,63842973341704215,盐水裂隙
CRN_Desc_65,63842973341704216,贪吃鳍游动时目标明确，而那个目标就是零食。
CRN_Desc_66,63842973341704217,银河系中已知唯一拥有健身房包月会员卡的鱼。
CRN_Desc_67,63842973341704218,瞧瞧这只威风的巨钳龙虾吧，尽情欣赏它的全部风采，毕竟它确实很有风采，也确实值得一瞧。
CRN_Desc_68,63842973341704219,在抢食狂潮中，大胖墩总是先下嘴。这就是它为什么长得最大、最敦实。
CRN_Detail_69,63911671997915136,在困难或更高难度下完成任意随机太阳系后，可在交易员迈克处解锁
CRN_Detail_70,63911671997915137,完成外星阵营星球关卡
CRT_Name_81,61701631127838720,盒子脸
CRT_Name_82,61701631132033024,爆音宝
CRT_Name_83,64231687884627968,纸片鲍比
CT_Name_6,62027090692661248,员工额外奖励
CT_Name_7,62029080600502272,史诗
CT_Name_8,62029080604696576,罕见
CT_Name_9,62029080604696577,稀有
CT_Name_10,62030971807981568,普通
FL_Name_27,58751588326432768,猎人装扮
FL_Desc_27,58751588355792896,谁来猎杀猎人？就是你。因为我们的兰格斯肉食集团的人都特别痛恨那些家伙。
FL_Name_28,58809432610430976,神射手装扮
FL_Desc_28,58812300344156160,放慢呼吸。稳住准星。等等... 智能肉会呼吸吗？算了，边跑边打吧，没事的。
FL_Name_29,63537517612228608,外星装扮
FL_Desc_29,63537517633200128,拥有足够的火力，足以让任何挡路的外星佬明白，他们犯了一个天大的错误。
FL_Name_30,63537517633200129,水生生物装扮
FL_Desc_30,63537517633200130,非常适合用来打消鲨鱼把你当成小点心的念头。
FL_Name_31,63537517633200131,弗兰肯装扮
FL_Desc_31,63537517633200132,坦白说，这能让你自信面对那些仿佛造物主没看说明书造出来的敌人。
FL_Name_32,63537517633200133,仿生虫装扮
FL_Desc_32,63537517633200134,专治一切长着外骨骼的家伙，不过叫“蜜翠丝”的除外。
FL_Name_33,63537517633200135,机械装扮
FL_Desc_33,63537517633200136,保证帮你把所有敌对机械变成一堆人畜无害的零件。
FL_Name_34,63537517633200137,变异体装扮
FL_Desc_34,63537517633200138,让你勇敢面对那些看起来像是进化论摆烂后随手捏出来的敌人。
FL_Name_35,63537517633200139,全能肉装扮
FL_Desc_35,63537517633200140,就算你对全能肉没什么好话可说，也没关系。我们也一样。
GN_Name_17,64208246938787840,月球裂隙
HE_Desc_145,58751588359987200,对猎人造成 +30% 额外伤害。
HE_Desc_146,58751588359987201,对猎人造成 +40% 额外伤害。
HE_Desc_147,58751588359987202,对猎人造成 +50% 额外伤害。
HE_Desc_148,63537517637394432,对外星人造成 +10% 额外伤害。
HE_Desc_149,63537517637394433,对外星人造成 +15% 额外伤害。
HE_Desc_150,63537517637394434,对外星人造成 +20% 额外伤害。
HE_Desc_151,63537517637394435,对水生敌人造成 +10% 额外伤害。
HE_Desc_152,63537517637394436,对弗兰肯肉族造成 +10% 额外伤害。
HE_Desc_153,63537517637394437,对仿生虫造成 +10% 额外伤害。
HE_Desc_154,63537517637394438,对水生敌人造成 +15% 额外伤害。
HE_Desc_155,63537517637394439,对弗兰肯肉族造成 +15% 额外伤害。
HE_Desc_156,63537517637394440,对仿生虫造成 +15% 额外伤害。
HE_Desc_157,63537517637394441,对水生敌人造成 +20% 额外伤害。
HE_Desc_158,63537517637394442,对弗兰肯肉族造成 +20% 额外伤害。
HE_Desc_159,63537517637394443,对仿生虫造成 +20% 额外伤害。
HE_Desc_160,63537517637394444,对机械族造成 +10% 额外伤害。
HE_Desc_161,63537517637394445,对变异体造成 +10% 额外伤害。
HE_Desc_162,63537517637394446,对全能肉造成 +10% 额外伤害。
HE_Desc_163,63537517637394447,对机械族造成 +15% 额外伤害。
HE_Desc_164,63537517637394448,对变异体造成 +15% 额外伤害。
HE_Desc_165,63537517637394449,对全能肉造成 +15% 额外伤害。
HE_Desc_166,63537517637394450,对机械族造成 +20% 额外伤害。
HE_Desc_167,63537517637394451,对变异体造成 +20% 额外伤害。
HE_Desc_168,63537517637394452,对全能肉造成 +20% 额外伤害。
ITM_Name_1064,58751588414513152,猎人 I
ITM_Name_1065,58751588414513153,猎人 II
ITM_Name_1066,58751588414513154,猎人 III
ITM_Name_1067,58809432732065792,神射手 I
ITM_Name_1068,58809432732065793,神射手 II
ITM_Name_1069,58809432732065794,神射手 III
ITM_Name_1073,63537517687726080,水生 I
ITM_Name_1074,63537517687726081,机械 I
ITM_Name_1075,63537517687726082,变异体 I
ITM_Name_1076,63537517687726083,弗兰肯 I
ITM_Name_1077,63537517687726084,全能肉 I
ITM_Name_1078,63537517687726085,仿生虫 I
ITM_Name_1079,63537517687726086,外星 I
ITM_Name_1080,63537517687726087,水生 II
ITM_Name_1081,63537517687726088,机械 II
ITM_Name_1082,63537517687726089,变异体 II
ITM_Name_1083,63537517687726090,弗兰肯 II
ITM_Name_1084,63537517687726091,全能肉 II
ITM_Name_1085,63537517687726092,仿生虫 II
ITM_Name_1086,63537517687726093,外星 II
ITM_Name_1087,63537517687726094,水生 III
ITM_Name_1088,63537517687726095,机械 III
ITM_Name_1089,63537517687726096,变异体 III
ITM_Name_1090,63537517687726097,弗兰肯 III
ITM_Name_1091,63537517687726098,全能肉 III
ITM_Name_1092,63537517687726099,仿生虫 III
ITM_Name_1093,63537517687726100,外星 III
ITM_Attr_509,64221606589751296,升级奖励幸运值：{0:|+|+|+}{0:percent()}%
ITM_Attr_510,64221606593945600,升级奖励幸运值 x{0:0.##}
PE_Desc_85,63562852170760192,炮塔冲击
PLN_Name_25,63252864435216384,全能传送门
RF_Name_1,63521298457751552,布拉德·西德曼博士
RF_DetailText_1,63521298478723073,布拉德·西德曼博士是<i>利维坦计划</i>的首席研究员。该计划旨在最大限度提升<b>兰格斯肉食</b>的水生蛋白来源效率。西德曼团队一度展现出极大的潜力，他们培育出的藻株能够显著促进摄食者的机体肥大。一些意料之外的变异则被记录为“可控的异常个体”。<br><br>遗憾的是，由于预算重新分配，项目最终被叫停。所有投往该星球的补给空投随即取消。档案中没有任何关于团队撤离的记录，但西德曼博士仍持续更新日志，直到留下了这最后一条记录：<br><br><i>饥饿带来了清醒。我现在明白了。我是船长... 我是白鲸... 我是鱼叉。我既是守护者，也是捕食者。我就是大海，永恒而孤独。</i>
RF_Subtitle_1,63521298478723072,兰格斯水生肉科学家
RF_DetailText_2,63782640302788608,这是兰格斯轨道探索者系列飞船的首艘舰船，专为星际旅行和<b>肉核</b>提取而设计，并配备了最先进的人格模拟技术。这艘飞船在服役 42 年后退役。<br><br>后被<b>卡尔·兰格斯</b>重新唤醒，作为持续进行<b>智能肉</b>实验的主要平台。
RF_Subtitle_2,63780286752985088,飞船
RF_Name_3,63780286773956608,兰格斯肉食
RF_DetailText_3,63868852401180672,由创新企业家<b>卡尔·兰格斯</b>于很久以前创立，这家连锁餐饮迅速成长为银河系的超级霸主，肩负着喂饱数百个星球上数万亿饥饿人口的重任。<br><br><i>兰格斯肉食。食品的未来... 就在今天。</i>
RF_Subtitle_3,63780286773956609,备受爱戴的雇主
RF_Name_4,63780286773956610,巨型核爆炉
RF_DetailText_4,63868852401180673,这款创新的烹饪设备利用大剂量短波辐射来快速烹制大量肉类。<br><br>它是<b>卡尔·兰格斯</b>的创意结晶，并被安装在<b>腩极星</b>上。不过因为预算短缺，不得不省去了原计划中要求的辐射屏蔽设施。
RF_Subtitle_4,63780286773956611,肉类科学装置
RF_DetailText_5,63782640332148736,CAL-P50 是<b>兰格斯肉食</b>建造的一系列远程机器人工厂之一，被送往银河系各地以扩张其连锁经营版图。<br><br>这种认知自动化物流 (CAL) 飞船采用<b>肉类科学</b>器官，结合人格模拟技术，以最大限度地提高多功能性和效率。<br><br>随着时间推移，该设计的缺陷逐渐暴露，限制了飞船的功能寿命。大多数 CAL 飞船早已退役。<br><br>传说，这艘船与卡尔有过一段浪漫历史。
RF_Subtitle_5,63780286773956613,移动工厂
RF_DetailText_6,63868852401180674,遗憾的是，并非所有<b>肉类科学</b>实验都推动了文明的巨大飞跃。<br><br>起初，这只是一个旨在通过“极限风味 (TM)”来强化猪类实验体的小规模项目，但很快就失控了。<b>兰格斯肉食</b>的技术人员非但没能创造出完美的食物，反而造就了一台完美的进食机器。<br><br>这只无脑生物曾被其中一位科学家戏称为“弗兰肯豆”，之后不久他和团队就被这怪物吞噬了。如今，它游荡在银河系中四处觅食，只为填补它无尽的饥饿感。
RF_Subtitle_6,63780286773956614,肉类科学怪胎
RF_DetailText_7,63868852401180676,这位经验丰富的教练因在数十个星球上培养出冠军级拳手而广受赞誉。<br><br>自从<b>兰格斯肉食</b>的企业赞助到期后，丹教练基本就退出了公众视野，隐居在<b>丹格斯山</b>的田园地区。
RF_Subtitle_7,63868852401180675,搏击教练 (已退休)
RF_DetailText_8,63868852401180677,随着<b>兰格斯肉食</b>接管了银河商业的食品生产板块，高管<b>多萝西·邓肯</b>意识到，他们需要一款饮料来搭配那些包装鲜亮的三明治和炸物小吃。于是，给力滋特饮诞生了。<br><br>这款美味的饮品由等量的超甜饮料和超高能量饮品混合而成，其成分含量恰好卡在政府违禁品管制线的边缘。<br><br>其配方是绝密，任何未经授权的复刻尝试一般都会导致自燃。<br><br><i>给力滋特饮，承包你的全天候时光。</i>
RF_Subtitle_8,63831077983457280,畅饮解渴
RF_Name_9,63780286773956615,兰格斯主星
RF_DetailText_9,63868852401180679,作为<b>卡尔·兰格斯</b>的母星，这里曾是<b>兰格斯肉食</b>的首个银河总部。<br><br>但几年前发生的一场工业事故导致公司总部搬离了此地。
RF_Subtitle_9,63868852401180678,企业母星
RF_Name_10,63780286773956616,全能肉传送门
RF_DetailText_10,63868852401180681,这条位于<b>血肉之球</b>上的裂隙，曾是从原生维度提取富含蛋白质的<b>全能肉</b>的一种小规模且高度受控的手段。<br><br>然而，兰格斯肉食及其创始人<b>卡尔·兰格斯</b>的鲁莽导致了裂缝的过度扩张，最终引发了那场不可避免的灾难，即<b>全能肉事件</b>。
RF_Subtitle_10,63868852401180680,维度裂隙
RF_Name_11,63780286773956617,全能肉事件
RF_DetailText_11,63868852401180683,随着银河系人口增长，对<b>全能肉</b>的需求激增。起初，<b>卡尔·兰格斯</b>严格控制着<b>全能肉传送门</b>的使用，但<b>兰格斯肉食</b>高层中更强硬的声音说服了他，让他扩大了传送门。<br><br>然而事情并未按计划进行。<br><br>全能肉以失控的速度从传送门中喷涌而出，肆意蔓延至<b>兰格斯主星</b>及整个<b>奥姆尼克朗</b>星系，感染并异化了无数星球及其居民。没过多久，整个银河系都遭到了<b>全能肉</b>的污染。
RF_Subtitle_11,63868852401180682,哪里出了问题
RF_Name_12,63780286773956618,多蒂·邓肯
RF_DetailText_12,63831077983457282,多萝西·邓肯 (多蒂) 的职业生涯始于作为<b>卡尔·兰格斯</b>的幕后合伙人，他们共同创立了<b>兰格斯肉食</b>。<br><br>随着公司壮大，她承担了越来越重要的角色，主要负责财务和市场营销，这让卡尔得以继续在<b>肉类科学</b>领域做出新的突破。<br><br>多蒂在悲惨的<b>全能传送门事件</b>中失踪。卡尔至今仍抱着一丝希望，相信终有一天能找到她。
RF_Subtitle_12,63831077983457281,愿她安息
RF_Name_13,63780286773956619,奥姆尼克朗
RF_DetailText_13,63831077983457284,作为<b>兰格斯肉食</b>最初的母星系，该区域在多年前发生大规模工业事故后被基本废弃。
RF_Subtitle_13,63831077983457283,行星系
RF_Name_14,63780286773956620,普拉姆特之愚
RF_DetailText_14,63831077983457285,这个人口稠密的星系拥有超过 230 亿消费者，其中大部分居住在主星<b>大唐古斯</b>上。
RF_Name_15,63780286773956621,香肠螺旋
RF_DetailText_15,63831077983457286,这个人口稀少的行星系曾经被<b>兰格斯肉食</b>频繁用于测试和研究。<br><br>得益于效率的提升，这里的大部分设施已不再运行。
RF_DetailText_16,63831077983457287,<b>兰格斯肉食</b>连锁餐饮集团已成长为银河系的超级霸主，其创始人起初只是一位不知名的发明家，致力于革新食品制作与供应的商业模式。<br><br>他在<b>肉类科学</b>领域的突破性创新颠覆了既有范式，开启了一个顾客满意、人人温饱的美好新时代。他也因此深受全银河系的爱戴。 
RF_Subtitle_16,63780286773956622,备受爱戴的创始人
RF_DetailText_17,63831077983457288,这里曾是<i>利维坦计划</i>的所在地，该计划由<b>兰格斯肉食</b>发起，旨在提升水产养殖产量。<br><br>长期暴露在<b>肉类科学</b>实验之下，已使这颗星球的动植物发生了永久性改变，其演化结果充满不可预测性。
RF_Subtitle_17,63782640332148737,星球
RF_DetailText_18,63831077983457289,此地曾被<b>兰格斯肉食</b>指定为卡尔·兰格斯烹饪探索中心，在公司创始人<b>卡尔·兰格斯</b>的指导下，诞生了无数肉类科学领域的创新成果。<br><br>在他离开公司后，该设施被悄然关闭并移出了预算名单。公司没有拨发任何资金用于员工安置。
RF_DetailText_19,63831077983457290,普拉姆特之愚星系的主星上居住着数量庞大的类人生物，其人口主要集中在高度城市化区域。世世代代暴露于一种名为“给力滋特饮” (兰格斯肉食注册商标) 的物质之下，已使该族群的基因发生了怪异且无法解释的永久性改变。<br><br>大唐古斯通过一套仪式化的格斗制度选拔统治者，而这套制度同时也是当地最主要的娱乐。这种机制确保了只有最强大的名人，才能登上权力高位，统治民众。
RF_DetailText_20,63831077983457291,这里曾是逃离<b>大唐古斯</b>破败市中心的理想避世之所，但在被变异体和弗兰肯生物占据后，已基本沦为废土。<br><br>该区域最著名的居民是一位名叫<b>丹教练</b>的退休搏击教练。
RF_Subtitle_20,63782640332148738,昔日天堂
RF_DetailText_21,63831077983457292,随着整个银河系对<b>给力滋特饮</b>的渴求愈发强烈，<b>兰格斯肉食</b>的一位远见卓识的高管策划收购了这颗卫星，作为新工厂的选址。<br><br>久而久之，小唐古斯逐渐发展为“给力滋特饮”的银河级制造中心，每天向渴求逐年递增的消费者供应数十亿加仑的饮料。
RF_Subtitle_21,63782640332148739,工厂卫星
RF_Name_22,63782640332148740,复仇号
RF_DetailText_22,63868852401180684,这艘巨大的舰船由大批外星入侵者操控，他们一心想要窃取<b>肉类科学</b>的秘密。
RF_Subtitle_22,63782640332148741,外星飞船
RF_Name_23,63782640332148742,重击之父
RF_DetailText_23,63868852401180685,三位冠军级格斗家组成了三巨头，凭借在周一晚间中期选举中的一连串胜利，统治着整个<b>普拉姆特之愚</b>。周一晚间中期选举是一种以仪式化格斗选拔领导者的制度。<br><br>猪肉桶皮特擅长运用官僚特权进行防御，同时召唤初级参议员淹没对手。<br><br>毛军一号在空中盘旋，用炸弹和机智的俏皮话对敌人进行毁灭性打击。<br><br>克劳达迪法官则以一连串代表正义的重锤，主宰着擂台。
RF_Subtitle_23,63831077983457293,行星统治者
RF_Name_24,63782640332148743,图托里乌斯
RF_DetailText_24,63831077983457294,这颗星球远离银河系核心，曾是<b>兰格斯肉食</b>的长期仓储设施，专门存放暂无即时价值的物品和材料。<br><br>如今，<b>卡尔·兰格斯</b>将这里作为最新一代<b>肉类科学家</b>的试验场。
RF_Name_25,63831077983457295,肉类科学
RF_DetailText_25,63831077983457297,工业化生物工程的这一分支，由发明家兼颠覆者<b>卡尔·兰格斯</b>率先开创。<br><br>通过旗下的<b>兰格斯肉食</b>公司，他利用这门科学为饥饿的银河系提供了源源不断的食物。<br><br>无数竞争对手曾试图复制他严密保守的商业机密，但无一成功。
RF_Subtitle_25,63831077983457296,卡尔的遗产
