Key,Id,Portuguese (Brazil)(pt-BR)
RF_Subtitle_33,64168635024117770,Rastreadores Mortais
RF_Name_34,64168635024117772,Princesa da Omnicarne (Atualização 3 do Sistema)
RF_DetailText_34,64168635024117773,"<i>Ora, quem poderia imaginar que a Princesa da Omnicarne era a minha velha amiga <b>Dottie Duncan</>?<br><br>Quer dizer, agora entendo por que ela estava tão brava comigo, me culpando pelo <b>Incidente da Omnicarne</b>, que a deixou toda retorcida e grotesca. Esse tipo de coisa realmente te tira do prumo.</i><br><br><i>Preciso fazer alguma coisa para resolver isso, e só consigo pensar em um lugar onde talvez funcione. De todas as minhas ideias ruins, essa deve ser a pior.</i>"
RF_Name_35,64168635024117774,Grande Marge
RF_DetailText_35,64168635024117775,"Um ser misterioso e poderoso avistado por toda a galáxia.<br><br><i>""Essa moça sinistra me dá arrepios... mas faz tempão que não vejo ela. Tem alguma coisa muito familiar nessa mulher..."" -Carl</i>"
VO_Transcript_142,63089472154472448,"Bora! Pode sair daí, coleguinha!<br><br>Use [InputAction:Gameplay/CharacterMovement] para se mover."
VO_Transcript_143,63090527013539840,Use [InputAction:Gameplay/Jump] para pular.
VO_Transcript_145,63116930585038848,<br><br>Use [InputAction:Gameplay/CharacterMovement] para se mover.
VO_Transcript_148,63120025394188288,Segure [InputAction:Interact/Interact] para interagir com o núcleo de carne.
VO_Transcript_149,63120702820421632,Esse atraso reduz a eficiência. Prossiga.<br><br>Pressione [InputAction:Interact/Interact] perto da Carne Fresca para Trocar
VO_Transcript_150,63121424244903936,"Continue, sem moleza.<br><br>Pule e use [InputAction:Gameplay/LegsAbility] para dar uma Arrancada."
VO_Transcript_151,63122062601195520,Talvez a Carne Inteligente esteja com defeito.<br><br>Pressione [InputAction:Gameplay/RangedFire] para atirar e [InputAction:Gameplay/MeleeFire] para causar dano Corpo a Corpo.
VO_Transcript_156,63126683751124992,Aí a gente desce e acaba logo com isso.
VO_Transcript_157,63126683751124993,Equipar Carne Fresca é o segredo pra concluir a missão!
VO_Transcript_162,63130956027236352,"Ah, olha aí um ótimo lugar pra usar bem essas pernas novas!"
VO_Transcript_163,63130956027236353,"Se esse pulo for muito difícil, suba pelo outro lado."
VO_Transcript_164,63130956027236354,"Chegue bem perto da borda antes de tentar pular, beleza, coleguinha?"
VO_Transcript_165,63132572436500480,"Aah, isso sim é a verdadeira Ciência da Carne!"
VO_Transcript_166,63179948538826752,Estamos preparando um novo funcionário.
VO_Transcript_167,63179948568186880,Talvez o próximo seja melhor.
VO_Transcript_168,63179948568186881,Acho que era inevitável.
VO_Transcript_169,63179948568186882,A Ciência da Carne não é uma ciência exata.
VO_Transcript_170,63179948568186883,Que dor.
VO_Transcript_171,63179948568186884,A Ciência da Carne funciona de maneiras misteriosas.
VO_Transcript_172,63179948568186885,Cada um vive o luto de uma maneira diferente.
VO_Transcript_173,63179948568186886,Pelo menos o fim foi rápido.
VO_Transcript_174,63179948568186887,Eu estava torcendo por você.
VO_Transcript_179,63455509689503744,O núcleo de carne tá totalmente cozido. Colheita em andamento.
00c32fad3a344b378b312571aee6b3ec_118_0,92320026952982533,Abra o portão
01998190f8294995824ace7de2ff5e2f_121_0,66001975141761027,Carregue o Gerador 4
04fabed781d24397a4ed9344c5a3d010_118_0,92320026952982530,Ligue o Caminhão de Recursos
0bcd28e40f684d9db9742eb8901dad37_118_0,92320026952982534,Feixe de Tração Abatido
182e239371ef49dfbec24e0ea023fd6a_121_0,66763169515470853,Pegue um Cabeçote de Máquina e carregue os Geradores
24f5e0820b2a430e8674be90ab68934f_118_0,92320026952982531,Escolte o Caminhão
2c6cfc90551847669db3d4e2ef15d3c6_54_0,79134725535424513,Torretas Destruídas
31498dc4387f4eaea72dde2f0832dce7_121_0,66763169515470851,Cabeçotes de Máquina grátis!
368bf896e1c94240bd2576d0b1a657fa_124_0,88432235181498368,Defenda o santuário!
3f13c16356b846cc9b49d10059081ed9_124_0,88510558536458240,aguarde
45c41fc4a38742fdb704cb4e69bcd9da_124_0,87364860482936834,Ative o santuário
477fc870434d4106b6594bd6e83d5c48_121_0,66763169448361984,Gerador 1
51af503259c74b36bab7aeab459b285a_121_0,66763169515470852,Encontre uma Fábrica de Máquinas
555fc042f5db409abe3caba4559a8797_124_0,89024036670005248,aguardando
59136b9c775e4ec1933c8ed20f9f5d23_40_0,88805460474322944,Proteja a Colhedora!
60b5b41fcef444a284cd8994d540f9c5_124_0,91672564080828416,Defenda o santuário enquanto ele se energiza!
702602d4ffea43a8ad2b8be054e73dc4_127_0,93987121075838976,Interaja com o portal de saída
736627e655094cfa8f25340937a2d4ff_120_0,64640664636219392,Destrua os Picles de Carne
886243dec6dd496386e201a8f85cc295_118_0,92320026952982532,Proteja a Carga
8c5170fa2ce549e1985ebb5d0e01c4e6_120_0,64640664636219393,Picles de Carne Abatidos
90eef0e7dafe4e98b691a8cf3bfae1b5_122_0,66304535373537280,Continue a Expedição
96ce8ec8a31a44ceb57c0a8de5546f5f_121_0,66001975141761024,Carregue o Gerador 1
985ece3c25384d839157c479d8223073_121_0,66001975141761026,Carregue o Gerador 3
9da26d36ea2247ba99b70e7c742973b1_118_0,92320026952982536,Lançando 
a154039495b7470584a0af27d4ed866d_121_0,66763169515470850,Gerador 4
aadf3602081f4015aec9c47bc86000dd_121_0,66763169515470849,Gerador 3
ac2567e652e94e068700c6209c7f36ea_54_0,79134725535424512,Que sorte!
cf9d61014cd1492d8c893491a9645ba0_121_0,66001975141761025,Carregue o Gerador 2
da041d35d4c44d99bda028dd88ff0325_122_0,66304535373537281,Vá até o seu Rebimburguer
e7c43fda99ac4e8e8dd538cf316110cf_122_0,66304535373537282,Inicie uma Expedição
eea91060b83b4496b1aeac1d2d260752_118_0,92320026952982529,Encontre o Caminhão
f9870dbcb1a0442099f6f6c74c7714e3_121_0,66763169515470848,Gerador 2
fcd915f79a4740e2a0a12db6d86a8244_118_0,92320026952982535,Lance a Nave
STG_12_1394fd3152ff42f38ae60f5d57322b88,66435288571154433,"Adivinhe quem ganhou mais um aniversário? Isso mesmo, você!"
STG_12_3448bc63ae1e4206849d19a7840f85fe,66435288571154434,"Parabéns, parabéns, hoje é o seu dia, que dia mais feliz!"
STG_12_b5c16efb19114e3d85197aa361affadc,66435288571154437,Hoje é mais um aniversário feliz.
STG_12_bb9caf614acd49c9a3eec4b85964909a,66435288571154436,Surpresaaa! Feliz aniversário!
STG_12_bcf64c2f553a480b94a284b70604152a,66435288571154435,Quem faz aniversário hoje? É vocêêêê!
STG_12_ca27f0642db742338ba85a318a05e5c5,66435288571154438,"Óóun, muitas felicidades, Molinho!"
STG_12_d1260cdbf83a435d9734fabac23023f9,66435288571154432,É seu aniversário de novo!
STG_86_162f3932e37c49f696ab8699acf964be,66357874696491009,Delícia!
STG_86_834d57a162d14a24a157199a6d8f1c4e,66357874696491008,Agora te peguei!
STG_86_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874654547968,Muito saboroso.
STG_87_2c8df3d39aa0499daeda8c9d2ec2ae02,66357874696491012,A gente procurou você por todo canto.
STG_87_4c35ded8489b4c258c53d9fcdfb3b698,66357874696491014,Dá licença um minutinho?
STG_87_63f4d4a7bcbf4206ba6d4ac872e047df,66357874696491011,"Senhor Nulo, está vendo o que eu estou vendo?"
STG_87_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491010,Aí está você!
STG_87_fb62256c98f1462a9d3811b89008e54b,66357874696491013,"Achou que ia escapar, é?"
STG_88_016ff15dde534d769d1d1ba438bb5766,66357874696491018,"Onde você está, aperitivo de carne?"
STG_88_116484f3783349e397e4371394922c35,66357874696491019,Onde está meu lanchinho?
STG_88_162f3932e37c49f696ab8699acf964be,66357874696491017,"Senhor Void, sinto cheirinho de almoço!"
STG_88_834d57a162d14a24a157199a6d8f1c4e,66357874696491016,Consigo sentir seu cheiro daqui!
STG_88_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491015,"Ai, que fome!"
STG_89_2c8df3d39aa0499daeda8c9d2ec2ae02,66357874696491022,Estou atrapalhando?
STG_89_4c35ded8489b4c258c53d9fcdfb3b698,66357874696491024,"Toc, toc, tem alguém em casa?"
STG_89_63f4d4a7bcbf4206ba6d4ac872e047df,66357874696491021,"Senhor Null, vamos caçar?"
STG_89_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491020,Receio que seu tempo tenha acabado!
STG_89_fb62256c98f1462a9d3811b89008e54b,66357874696491023,Que a caçada comece!
STG_90_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491025,"Ah, eu preciso experimentar!"
STG_91_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491026,Que tal uma experiência emocionante?
STG_92_162f3932e37c49f696ab8699acf964be,66357874696491029,"Senhor Null, nem me aguento de emoção!"
STG_92_834d57a162d14a24a157199a6d8f1c4e,66357874696491028,"Vou te dizer, essa criaturinha tem o molho!"
STG_92_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491027,Me dá só um momentinho.
STG_93_162f3932e37c49f696ab8699acf964be,66357874696491032,Você conseguiu mesmo me irritar!
STG_93_834d57a162d14a24a157199a6d8f1c4e,66357874696491031,Chega de brincadeiras!
STG_93_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491030,Vamos acabar logo com isso!
STG_94_162f3932e37c49f696ab8699acf964be,66357874696491035,"Hmmm, pra onde você foi?"
STG_94_834d57a162d14a24a157199a6d8f1c4e,66357874696491034,"Ah, estou me sentindo muito melhor agora."
STG_94_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491033,Eu só precisava recuperar o fôlego.
STG_95_2c8df3d39aa0499daeda8c9d2ec2ae02,66361789617901570,Peço mil desculpas pela interrupção.
STG_95_4c35ded8489b4c258c53d9fcdfb3b698,66361789617901572,"Agora sim, carne fresca!"
STG_95_63f4d4a7bcbf4206ba6d4ac872e047df,66361789617901569,"Olha ali, Senhor Void!"
STG_95_e58baca8b4594c5c8b9ee8eb81f7ecb2,66361789617901568,"Uuuh, estou vendo meu almoço!"
STG_95_fb62256c98f1462a9d3811b89008e54b,66361789617901571,Hora do almoço!
STG_96_e58baca8b4594c5c8b9ee8eb81f7ecb2,66361789617901573,Hora de amassar um rango!
STG_97_e58baca8b4594c5c8b9ee8eb81f7ecb2,66361789617901574,Isso vai doer!
STG_98_162f3932e37c49f696ab8699acf964be,66361789617901577,"Desculpe, Senhor Void!"
STG_98_834d57a162d14a24a157199a6d8f1c4e,66361789617901576,Eles são mais resistentes do que parecem!
STG_98_e58baca8b4594c5c8b9ee8eb81f7ecb2,66361789617901575,Isso doeu pra caramba!
STG_99_162f3932e37c49f696ab8699acf964be,66361789617901580,"Chega de ser bonzinho, Senhor Null!"
STG_99_834d57a162d14a24a157199a6d8f1c4e,66361789617901579,"Ah, Senhor Void, isso me irritou muito!"
STG_99_e58baca8b4594c5c8b9ee8eb81f7ecb2,66361789617901578,Hora de acabar com isso!
STG_100_162f3932e37c49f696ab8699acf964be,66361789617901583,Estou me sentindo melhor agora!
STG_100_834d57a162d14a24a157199a6d8f1c4e,66361789617901582,A soneca acabou. É hora de almoçar!
STG_100_e58baca8b4594c5c8b9ee8eb81f7ecb2,66361789617901581,"Muito bem, cadê você?"
STG_101_2d4e9fa2379e4742a83167d33236d447,66435288571154445,Está se hidratando bem e mantendo a suculência?
STG_101_2df9cf960ead43f6b80f1f7726f85aa4,66435288571154439,"E aí, Coxão Mole?"
STG_101_31221ccd7735454f88a5e4297aa88d97,66435288571154447,"Ah, finalmente você está aqui! Que bom te ver!"
STG_101_58e64a80752347118e275397c6d3b9dd,66435288571154443,"Ei, coleguinha!"
STG_101_6164f3ca78a8410cb0222f3dd7f44673,66435288571154442,Como você está?
STG_101_911bb0f5e8c441359220d84e4b7a4d30,66435288571154441,"Opa, tudo bão?"
STG_101_91df6a61d2cd48568c88d4c3a3c3b140,66435288571154448,"E aí, coleguinha, como vai?"
STG_101_9c280bd2c80c4d7d8f4c0bad6519decd,66435288571154444,É o meu Coxão Mole favorito!
STG_101_a0c9d50b7ac04f048660da9c00563355,66435288571154440,"Ora, olha só quem chegou!"
STG_101_ac50e9fabba74e58ba82fb3d612d9ea8,66435288571154446,"Ah, olá, coleguinha!"
STG_101_e2950848758345eca0dda0b4ecf92fd7,66435288571154449,"Oooi, como você tá?"
STG_102_07aeb06757ea4d83a925e9b5912b8550,66778140018839555,Continue assim!
STG_102_1d485d7971fa4dc290b9af09ce568127,66778140018839552,"Cuide-se, hein!"
STG_102_209dba9bb321487487815d056cdff335,66778140018839557,"Mantenha a suculência, coleguinha!"
STG_102_253905826c564fb2a5270da3f6110546,66778140014645248,"Até mais, Coxão Mole!"
STG_102_681ec913f2d546d889972e763313659e,66778140018839558,"Adiós, amigo!"
STG_102_94fe5491de04435b8a95aae0b2c85f9b,66778140018839554,"Até mais, coleguinha!"
STG_102_c6e5299b8dde4a7e8d12267e458db7f5,66778140018839556,"Tchau, tchau!"
STG_102_d562ae583d9648f68dee936e8df37560,66778140018839553,"Calma aí, Coxão Mole!"
STG_103_1e1a08579f154d3390641eae410a9003,66435288571154451,"Eu treinei muitos lutadores, mas nenhum deles parecia tanto um burrito ambulante quanto você."
STG_103_2715b3783d424a1e85b137009a8181fe,66435288571154453,Você me lembra um lutador chamado Billy Biscoito. Só que ele era feito de pão.
STG_103_402bfd769a1b41078a10fdfba74c5f14,66435288571154460,"Antigamente, eu e o Carl fazíamos várias loucuras."
STG_103_5164f569287c4072a63d592f052742f9,66435288571154459,"Eu e o Carl nos conhecemos há muito tempo. E quando digo muito tempo, é muito tempo mesmo."
STG_103_64d638e56c384f24b188ca2819652eef,66435288571154462,"Que bom ver o Carl de volta à ativa, fazendo da galáxia um lugar melhor."
STG_103_836c805e84494fb8a71f9540f4df5318,66435288571154452,Você me lembra o Kid Manganese. Antes dele ficar viciado em Água de Salsicha...
STG_103_95e5e6ddd2a54b07b87fd4671792ab83,66435288571154457,"Já viu uma lutadora chamada Meg Motosserra? Um amor de pessoa, acredite se quiser."
STG_103_9850ab8dd16e4c88acd86a61b4b87604,66435288571154450,"Você me deixou muito orgulhoso lá fora, fraldinha. Mas não conte pra ninguém que eu disse isso."
STG_103_9a1148cfde7f4e8c824c29a0db0d388e,66435288571154454,Uma vez treinei um cara que usava sapato de palhaço. Péssima ideia.
STG_103_a8746e6e66f14163b2ef5206525c620f,66435288571154456,Já viu algum lutador chamado Unha de Ferro? Você se lembraria se tivesse visto.
STG_103_abdb3693c1db4ae1888836e43e8c1120,66435288571154455,"Já lutou contra um polvo, fraldinha? Isso te ensinaria a ficar alerta de verdade."
STG_103_b0160ac90afe4183b15a458ae7621462,66435288571154463,"O Carl Rangus sempre sonhou alto, isso a gente tem que respeitar."
STG_103_dae83de77f1b42ec8113bb8f50a0f558,66435288571154458,"Já viu um lutador chamado Dr. Tijolão? Acredita que, na verdade, ele era dentista?"
STG_103_e0db3007bcb24305b60e39511051847d,66435288571154461,"Sim, o Carl cometeu alguns erros. Mas, pô, que atire a primeira pedra quem nunca cometeu, sabe?"
STG_103_e10f9f4d03544556827565a467ba95e2,66435288571154464,Vou te dizer um negócio: nunca subestime o Carl Rangus.
STG_104_1e1a08579f154d3390641eae410a9003,66435288571154466,"Ei, valentão."
STG_104_2715b3783d424a1e85b137009a8181fe,66435288571154468,Olha só quem tá vindo aí.
STG_104_836c805e84494fb8a71f9540f4df5318,66435288571154467,Que bom te ver.
STG_104_9850ab8dd16e4c88acd86a61b4b87604,66435288571154465,"E aí, campeão."
STG_105_1e1a08579f154d3390641eae410a9003,66435288571154470,Foi um prazer conversar com você.
STG_105_2715b3783d424a1e85b137009a8181fe,66435288571154472,Vejo você por aí.
STG_105_836c805e84494fb8a71f9540f4df5318,66435288571154471,"Calma aí, campeão."
STG_105_9850ab8dd16e4c88acd86a61b4b87604,66435288571154469,"Até mais, fraldinha."
STG_106_1e1a08579f154d3390641eae410a9003,66435288571154474,Fechado.
STG_106_836c805e84494fb8a71f9540f4df5318,66435288571154475,"Por mim, beleza."
STG_106_9850ab8dd16e4c88acd86a61b4b87604,66435288571154473,Justo.
STG_107_1e1a08579f154d3390641eae410a9003,66435288575348737,"Troque por carnes novas, fraldinha!"
STG_107_836c805e84494fb8a71f9540f4df5318,66435288575348738,"Pegue carne nova, fraldinha!"
STG_107_9850ab8dd16e4c88acd86a61b4b87604,66435288575348736,"Ei, fraldinha, você precisa de uma carne nova!"
STG_108_57d595dd68b94b11b2b59fb88b7a5da5,66771219589206016,Como se isso fosse mudar alguma coisa.
STG_109_57d595dd68b94b11b2b59fb88b7a5da5,66771219626954752,"Claro, agora eu sei exatamente aonde você está indo."
STG_110_57d595dd68b94b11b2b59fb88b7a5da5,66771219626954753,Você acha que pode mudar as coisas.
STG_111_57d595dd68b94b11b2b59fb88b7a5da5,66771219626954754,Mas você não está mais no comando. Eu é que estou.
STG_112_57d595dd68b94b11b2b59fb88b7a5da5,66771219626954755,Rumo a Rangus Prime!
STG_113_57d595dd68b94b11b2b59fb88b7a5da5,66771219626954756,"Carl, seu idiota invejoso."
STG_114_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634386001920,Contemplem o poder da Omnicarne!
STG_115_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196224,"Você pediu, Carl!"
STG_116_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196225,Desta vez você não vai conseguir escapar!
STG_117_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196226,Omnicarne!
STG_118_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196227,"Fique aí, Carl! Já volto para te buscar."
STG_119_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196228,"E agora, um banquete de vitória!"
STG_120_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196229,Por que você continua lutando quando sabe que não pode vencer?
STG_121_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196230,Um pequeno revés! Você ainda não tem como vencer!
STG_122_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196231,Tenho poder mais do que suficiente para te derrotar sozinha!
STG_123_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196232,"Não! Não, não, nãããão!"
STG_124_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196233,Carl Rangus. Você acha que venceu.
STG_125_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196234,Pode ter derrotado esse fantoche.
STG_126_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196235,Mas agora você está no nosso universo.
STG_127_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196236,E chegou a hora de conhecer o verdadeiro poder da Omnicarne.
STG_128_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196237,"Até breve, Carl Rangus."
STG_129_07aeb06757ea4d83a925e9b5912b8550,66778140018839563,"Tô preparando um negocinho especial pra você, coleguinha!"
STG_129_1d485d7971fa4dc290b9af09ce568127,66778140018839560,"Ah, tenho uma novidade pra você!"
STG_129_253905826c564fb2a5270da3f6110546,66778140018839559,"Ei, Coxão Mole, tô preparando uma coisa, dá uma passada aqui."
STG_129_94fe5491de04435b8a95aae0b2c85f9b,66778140018839562,Tenho uma surpresinha pro meu coxãozinho favorito. Vem cá um segundo.
STG_129_d562ae583d9648f68dee936e8df37560,66778140018839561,"Ei, coleguinha, quer ver uma coisa nova?"
STG_130_07aeb06757ea4d83a925e9b5912b8550,66778140018839568,Tem certeza? Beleza!
STG_130_1d485d7971fa4dc290b9af09ce568127,66778140018839565,Eu sei que você consegue dar conta.
STG_130_253905826c564fb2a5270da3f6110546,66778140018839564,"Nossa, essa é difícil, boa sorte!"
STG_130_94fe5491de04435b8a95aae0b2c85f9b,66778140018839567,Não deve ser muito difícil!
STG_130_d562ae583d9648f68dee936e8df37560,66778140018839566,Divirta-se com essa aí.
STG_131_07aeb06757ea4d83a925e9b5912b8550,66778140018839573,Especialmente pra você.
STG_131_1d485d7971fa4dc290b9af09ce568127,66778140018839570,Imagino que você saiba o que fazer com isso.
STG_131_253905826c564fb2a5270da3f6110546,66778140018839569,Isso certamente vai ser útil.
STG_131_8193fb832f8a42499e74ee269e663f45,66778140018839574,"Aaah, isso é só a cereja do bolo."
STG_131_94fe5491de04435b8a95aae0b2c85f9b,66778140018839572,"Cuidado, isso não é brinquedo."
STG_131_d562ae583d9648f68dee936e8df37560,66778140018839571,"Ah, essa é boa."
ABL_Desc_98,79423295005384704,Taca um foguetão que explode no impacto. Causa 3x o dano no impacto direto.
ABL_Desc_202,80823105834967040,"Causa dano de <#FFEB04><link=""Keyword:15"">[Gelo]</link></color> aos inimigos enquanto você corre."
ABL_Desc_203,80824169023922176,"Causa dano de <#FFEB04><link=""Keyword:14"">[Gosma]</link></color> aos inimigos enquanto você corre."
ABL_Desc_204,80824169023922177,"Causa dano <#FFEB04><link=""Keyword:12"">[Elétrico]</link></color> aos inimigos enquanto você corre."
ABL_Desc_205,80824169023922178,"Causa dano de <#FFEB04><link=""Keyword:13"">[Fogo]</link></color> aos inimigos enquanto você corre."
ABL_Name_241,79423295013773312,Rosquinhas Alienígenas
ABL_Desc_241,79423295013773313,Dispara anéis de energia em um arco à sua frente.
ABL_Name_246,84150493377454080,Injeção Estranha
ABL_Desc_246,84150493381648384,"Ninguém sabe o que é, mas você ganha 100 de Vida quando usa."
ABL_Name_247,86035996729139200,Olha a Bomba
ABL_Desc_247,86035996733333504,Lança uma bomba nuclear que destrói praticamente tudo. É melhor ficar longe quando ela explodir...
ABL_Name_248,86035996733333505,Paredão de Fogo
ABL_Desc_248,86035996733333506,Cria um paredão de fogo que queima os inimigos.
ABL_Name_252,94597113462120448,Xerife Carl
ABL_Desc_252,94597113466314752,"Xerife Carl ao resgate!<br>Carl te seguirá em seu traje mecha, derrubando quantos inimigos conseguir. Um grande chefe."
ABL_Name_257,95088709014118400,Sanguessuga de Poder
ABL_Desc_257,95088709022507008,"Receba +3% de Velocidade de Movimento e +5% de Dano de <#FFEB04><link=""Keyword:13"">[Fogo]</link></color>.<br>Inimigos próximos atacam e se movem lentamente."
ART_Name_4,91432940955754496,Campo Gravitacional
ART_Name_13,94597113466314753,Carl Mecânico
CQ_Name_58,51558077172801536,O Senhor do Ringue v2 (Padrão)
CQ_Name_95,65757147558830080,Coleção de Brasões
CQ_Desc_95,65757147583995904,"A apresentação importa, Coxão Mole. Construí esta empresa em cima de carne de primeira E de uma apresentação de primeira. Dez peças de brasão são um começo e tanto. Você já tá começando a parecer alguém por aí."
CQ_Name_96,65757147583995905,Brasão de Montão
CQ_Desc_96,65757147583995906,"Tem um ditado no ramo dos restaurantes: vinte e cinco peças de brasão é o mínimo. Fui eu que inventei esse ditado, mas ele tá certíssimo. Continua colecionando — você tá representando a Rangus Corp por aí!"
CQ_Name_97,65757147583995907,Embrazando
CQ_Desc_97,65757147583995908,"Cinquenta peças de brasão. Fui pesquisar ""debonair"" pra ter certeza de que tava usando direito. Tava. É exatamente pra isso que essa palavra foi inventada. Continua."
CQ_Name_98,65757147583995909,Expressando o Seu Eu Verdadeiro
CQ_Desc_98,65757147583995910,"Olha, eu não vou te mandar juntar cem peças de brasão. Isso é algo que eu jamais mandaria você fazer. Só quero que você pense no que cem peças de brasão diriam sobre você como pessoa. Como funcionário. Enfim. É totalmente por sua conta."
CQ_Name_99,75588200087674880,P&D de Armas
CQ_Desc_99,75588200096063488,"Aqui na Rangus a gente teve que criar uns departamentos ""únicos"" pra uma rede de fast food. Acontece que alimentar a galáxia não é só sobre sanduíches e sorrisos, é mais difícil do que parece! Desce lá no PeD de Armas e começa a subir o ranque do seu arsenal. Quanto mais variedade na cintura, mais fácil vai ser arranjar carne."
CQ_Name_100,82285661372014592,Pesca e Companhia
CQ_Desc_100,75664958191296512,"Coxão Mole, me traga algumas aquelas pedras e tecnologia antiga. Vamos equipar você com o que há de mais moderno no mundo da pesca em fendas dimensionais pra que você possa pegar uns peixões."
CQ_Name_101,75626551931035648,Um ou Outro Vamos Pegar
CQ_Desc_101,75670184147279872,Use seu equipamento de pesca em fenda dimensional e pegue alguns peixões!
CQ_Name_102,75631368929796096,Adequação à Cultura
CQ_Desc_102,75664958195490816,"Por aqui, ""autodesenvolvimento"" não é sugestão, é métrica de desempenho. E também é um benefício oficial da firma! Dá um pulo no Terminal de Benefícios do Funcionário e desbloqueia uma melhoria fresquinha pra você. Me mostra que tá mandando bem no cargo, coleguinha."
CQ_Name_103,86371778174115840,Olha a Faca!
CQ_Desc_103,86371778178310144,Tenho um prêmio incrível guardado no armário de equipamentos e estava procurando por uma desculpa para entregá-lo. Você parece ser capaz de merecê-lo. Vai bater em algumas coisas e volte. Saberei se você for bem.
CQ_Name_104,93905764215676928,Ative 3 Santuários
CQ_Desc_104,93905764219871232,Ative 3 Santuários para ganhar um bônus.
CRT_Name_86,89820889795780608,Pug de Carne
CRT_Name_87,91076799746793472,Pug de Carne Filhote
CTC_Name_3,86277628988743680,Tecnologia Antiga
CTC_Name_5,86277628992937985,Bugigangas e Amostras
CTC_Name_6,86277628992937986,Minerais
INTD_Name_25,92544266662830080,Portal de Saída
INTD_Action_25,92544266667024384,Quarto ao Lado
ITM_Attr_39,17438567620927577,{0:|+|+|+}{0:percent()}% de Vida Adicional a partir de Contêiners.
ITM_Attr_511,91742537604128768,{0:|+|+|+}{0:percent()}% de ganho de EXP
ITM_Name_1097,64524596592762880,Elixir da Sorte
ITM_Name_1099,88480638204633088,Santuário da Mobilidade
ITM_Name_1100,88480638208827392,Santuário da Sorte
ITM_Name_1101,88480638208827393,Santuário do Poder
ITM_Name_1102,91482575502041088,Desafio +20%
ITM_Name_1103,91697156585414656,Santuário do Azar
ITM_Name_1104,91698194650488832,Santuário da Vida
ITM_Name_1105,91742537620905984,Santuário da Má Experiência
ITM_Name_1106,91742537620905985,Santuário da Experiência
ITM_Name_1107,91875735667466240,Desafio +10%
LSB_69,65696160330125312,"Carnes Rangus. Nós sabemos o que você está comendo, para que você não precise saber."
MUT_Type_7,85936796137938944,Fogo
MUT_Type_8,85936796142133248,Gelo
MUT_Type_9,85936796142133249,Gosma
MUT_Type_10,85936796142133250,Elétrico
MUT_Type_18,85936796142133251,Cinético
PE_Desc_118,92320026952982528,Entrega Especial
PE_Desc_120,64640664627830784,Desative o Escudo de Carnetedral
PE_Desc_121,66001975099817984,Carregue as baterias
PE_Desc_122,66304535369342976,Vá até o seu Rebimburguer e comece uma nova expedição!
PE_Desc_124,87364860482936832,Santuário Misterioso Próximo
PE_Desc_125,92791742368047104,Derrote todos os inimigos
PE_Desc_127,93986020658241536,Encontre o portal para a próxima sala!
PE_CompassDesc_124,90954630467411968,Santuário
PE_FailureDesc_124,88905188520222720,<color=#FF3667>Santuário Destruído!</color>
PLN_Name_26,78722713496051712,Sub Zeroni
PLN_Name_27,88549004969762816,Lava Del Rey
PLN_Name_28,92514418636611584,Sala Rangus 01
PLN_Name_29,93545291569946624,Sala Rangus 02
PLN_Name_30,94424828545589248,S'mores
SHE_Name_1,93903394018680832,Santuário do Desafio
SHE_Name_4,93903394018680835,Santuário da Riqueza
SHE_Name_5,93903394018680836,Santuário da Aposta
SS_Name_9,91037073622949888,Buraco de Minhoca
SS_Name_10,92525321763414016,O Que Tem na Caixa?
TPUP_CodexButton_1,64970684173840384,Terminal da Galáxia
TPUP_CodexDesc_1,64970684190617600,Para onde você quer ir hoje?
TPUP_CodexButton_2,64970684190617601,Medidor de Ameaça de Caçador
TPUP_CodexDesc_2,64970684190617602,Caçadores: A ameaça constante
TPUP_CodexDesc_3,64970684190617603,"Não é tecnicamente uma obrigação, mas..."
TPUP_CodexDesc_4,64970684190617604,Quando o Pesadelo já não é assustador o suficiente.
