Key,Id,Chinese (Simplified)(zh-Hans)
SHRINE_REWARD_ANNOUNCEMENT_ITEM_REMOVED,124941545432408064,<color={RewardColor}>已从物品栏移除一件随机物品</color>
SHRINE_REWARD_ANNOUNCEMENT_ITEM_PERMANENT,124968189224280064,<color={RewardColor}>{ItemDescription}</color>
UI_CURRENCY_COST,124979449743532032,<color=#{costColor}>{cost}</color> {currency} ({have})
UI_REQUIREMENT_LIFETIME_SHRINES_COMPLETED_TOTAL,126780333691494400,已完成 {Count} 个圣坛事件
UI_REQUIREMENT_LIFETIME_SHRINES_COMPLETED_UNIQUE,126780373466079232,已完成 {Count} 个{Type}圣坛事件
CURRENCY_CHANGE_POSITIVE_FMT,127527940227325952,+{Count}
CURRENCY_CHANGE_NEGATIVE_FMT,127527981511860224,-{Count}
CURRENCY_TRADER_HEADER_QUANTITY,119475354060447744,数量
CURRENCY_TRADER_HEADER_TOTAL_COST,119475407915311104,总消耗
CURRENCY_TRADER_HEADER_TOTAL_EARNINGS,119582439590846464,总收益
CURRENCY_TRADER_QUANTITY_MAX,119524614583869440,最大
CURRENCY_TRADER_QUANTITY_MIN,119524518509142016,最小
CURRENCY_TRADER_TAB_BUY,118945952767664128,购买
CURRENCY_TRADER_TAB_SELL,118945985441292288,出售
EVENT_HEADER_DESTINATION,99368552669110272,目的地
EVENT_HEADER_LOBBY_SYSTEM_TITLE_FMT,99368598223446016,星系 {Num}：{SystemName}
EVENT_OBJECTIVE_LOBBY_PLANETS_COMPLETED_FMT,99368869179678720,{Completed}/{ToComplete} 个星球已完成
HARVESTER_BOLT_BURGER_ANNOUNCEMENT,121386134288719872,电光飞堡即将抵达！
HARVESTER_CORE_EXPOSED_ANNOUNCEMENT,121364263652548608,收割者核心已被突破！
LOADOUT_SELECTION_LOCKED_MESSAGE,99312892363399168,**开局后无法更换武器**
LOCKED_DIFFICULTY_DESCRIPTION,99261101428957184,开局后无法更改难度。
MESSAGE_BOX_TITLE_QUEST_RESOURCE,120315727867535360,任务资源
MESSAGE_BOX_INCOMPLETE_LOADOUT_TITLE,106487339029618688,空的配装槽位
MESSAGE_BOX_MESSAGE_QUEST_RESOURCE,120315782422847488,当前任务需要此物品。<br>确定要卖掉它吗？
MESSAGE_BOX_MISSING_FLAIR_MESSAGE,106487341151936512,还有空的装扮槽位，确定要继续吗？
MESSAGE_BOX_MISSING_MULTIPLE_MESSAGE,106487707394367488,还有空的装扮槽位和终极技能槽位，确定要继续吗？
MINION_TYPE_LARGE,114031893689655296,大型小兵
MINION_TYPE_MEDIUM,114031848902877184,中型小兵
MINION_TYPE_SMALL,114031782632873984,小型小兵
PLAYER_DISCONNECTED_BANNER,111602280011128832,已断开连接
PLAYER_JOINED_GAME_BANNER,111593060477952000,已加入游戏！
RUN_IN_PROGRESS_BANNER,99252636694339584,对局进行中
TRADER_TERMINAL_ACTION_UNAVAILABLE_NO_SPACE,122837464526086144,已达到货币上限
UI_BOLTBUGER_READY,107296736416882688,已准备
UI_BOLTBUGER_UNREADY,107296734231650304,未准备
UI_BOLTBURGER_DESC,107295177230508032,更改配装并开始对局
UI_BOLTBURGER_REVERT_CHANGES,107296001297997824,还原更改
UI_BOLTBURGER_SELECT_PRIMARY,114874435154993152,选择主武器
UI_BOLTBURGER_SELECT_SECONDARY,114874437474443264,选择副武器
UI_BOSS_HEALTHBAR_DEFEATED,106887389748649984,战败
UI_BOSS_HEALTHBAR_FRANKENBEANS_ENRAGED,106898677560238080,愤怒
UI_BOSS_HEALTHBAR_FRANKENBEANS_STUNNED,106898673873444864,眩晕
UI_BOSS_HEALTHBAR_FRANKENBEANS_VULNERABLE,106898679623835648,易伤
UI_BOSS_HEALTHBAR_MUTANT_PINHIM,106898681771319296,压制住他！
UI_CINEMATIC_SKIP_FMT,107277861499428864,长按 {Button} 跳过
UI_CODEX_ABILITY,97612639328202752,技能
UI_CODEX_ARTIFACTS_TITLE,117343438825840640,终极能力
UI_CODEX_CHAINSAWING_TITLE,97078979487264768,链锯切割
UI_CODEX_CLOSE_BTN,98649606463614976,关闭
UI_CODEX_CURRENCY_TITLE,97079007689764864,货币
UI_CODEX_EFFECTS,97578193359138816,效果
UI_CODEX_FAQ_TITLE,97079108843794432,常见问题 (教程)
UI_CODEX_FISHING_TITLE,97078902005886976,捕鱼
UI_CODEX_HEADS_TITLE,97078659881299968,头
UI_CODEX_ITEMS_TITLE,97078839842107392,物品
UI_CODEX_LEGS_TITLE,97078776701054976,腿
UI_CODEX_MINING_TITLE,97078943839875072,采矿
UI_CODEX_MISCELLANEOUS_TITLE,97079047565012992,其他
UI_CODEX_TORSOS_TITLE,97078734208561152,躯干
UI_FLAIR_EQUIP,114460600094941184,装备装扮
UI_FLAIRTERMINAL_MAXRANK,124021102433263616,最高等级
UI_FLAIRTERMINAL_NEXT_RANK,125050191940149248,下一等级
UI_FLAIRTERMINAL_TITLE,124008353355522048,装扮：
UI_FLAIRTERMINAL_UNLOCK,124021058997051392,随机购买
UI_FLAIRTERMINAL_UPGRADE,126464563497394176,升级
UI_HEALTHBAR_DEAD,118818718572601344,死亡
UI_HEALTHBAR_DEFEATED,118818721361813504,战败
UI_HEALTHBAR_DESTROYED,118818725145075712,被毁
UI_HEALTHBAR_SLOWED,118818723131809792,减速
UI_INSPECT_ABILITYDMG_STAT,114482030208544768,技能伤害
UI_INSPECT_ANCIENT_TECH_CATEGORY,114512142534635520,古代科技
UI_INSPECT_ANCIENT_TECH_REQUIREMENTS,114514052285132800,需要链锯切割许可证
UI_INSPECT_FISH_CATEGORY,114512145520979968,鱼
UI_INSPECT_FISH_REQUIREMENTS,114514054252261376,需要捕鱼许可证
UI_INSPECT_FLAIR_SUBTITLE,114482711002804224,装扮
UI_INSPECT_HEALTH_STAT,119964566292459520,生命值
UI_INSPECT_INSPECT_TAB,114475370446516224,查看
UI_INSPECT_ITEMS_SUBTITLE,114516146895384576,物品
UI_INSPECT_ITEMS_TAB,114475474943406080,物品
UI_INSPECT_LUCK_STAT,114481908443705344,幸运值
UI_INSPECT_MEAT_TAB,114475404315521024,肉
UI_INSPECT_MEATDURABILITY_STAT,114482023036284928,肉耐久度
UI_INSPECT_MELEE_WEAPON,114492699859415040,近战
UI_INSPECT_MELEEDMG_STAT,114482025334763520,近战伤害
UI_INSPECT_MINERALS_CATEGORY,114512139007225856,矿物
UI_INSPECT_MINERALS_REQUIREMENTS,114514049730801664,需要采矿许可证
UI_INSPECT_MOVESPEED_STAT,114482017218785280,移动速度
UI_INSPECT_NO_FLAIR_MSG,119689766609285120,我看你这身上明显装扮不够
UI_INSPECT_NO_FLAIR_TITLE,119689764675710976,空
UI_INSPECT_NO_MUTATION_SELECTED,114488744207118336,未选择变异体
UI_INSPECT_PRIMARY_WEAPON,114492653919203328,主武器
UI_INSPECT_RESOURCES_TAB,114475499987595264,资源
UI_INSPECT_SECONDARY_WEAPON,114492696814350336,副武器
UI_INSPECT_STATS_SUBTITLE,114477124743524352,属性
UI_INSPECT_TOOL_CHAINSAW,114511098043887616,链锯
UI_INSPECT_TOOL_FISHINGROD,114511098949857280,钓竿
UI_INSPECT_TOOL_PICKAXE,114511065781301248,镐头
UI_INSPECT_TOOLS_TAB,114510960764317696,工具
UI_INSPECT_WEAPON_BONUS_HELP,120347674015625216,武器等级与升级加成
UI_INSPECT_WEAPONS_TAB,114475433012948992,武器
UI_INTERACTION_ARTIFACT_CHEST_NAME,114805101426630656,神秘肉
UI_LABEL_COMING_SOON,107282489863561216,即将推出！
UI_LEVELUP_TEXT,107284333193060352,升级！
UI_LOADOUT_INVITE,107300099988643840,邀请加入游戏
UI_LOADOUT_PLANET_DROP_ZONE,107215449786146816,空投区
UI_LOADOUT_SELECT_FLAIR,113831482676469760,选择装扮
UI_LOADOUT_SELECT_WEAPON,113831348626513920,选择武器
UI_LOADOUT_SOLAR_SYTEM_NO_SELECTION,107214113107599360,未选择太阳星系
UI_LOADOUT_SOLAR_SYTEM_TITLE,107214111144665088,太阳星系：
UI_MEATLOCKER_BOBBLES,118868896717463552,天线摇头娃娃
UI_MEATLOCKER_HEADS,118868894116995072,头
UI_MEATLOCKER_MELEE,118868898902695936,近战
UI_MESSAGE_BOX_ABANDON_RUN_MESSAGE,99213506199412736,你当前正处于对局中。切换当前星系将放弃本局游戏。确定要继续吗？
UI_MULTIPLAYER_PLAYER_LABEL_CONNECTED,118863542965231616,已连接
UI_MULTIPLAYER_PLAYER_LABEL_DISCONNECTED,118839841028825088,已断开连接
UI_MULTIPLAYER_PLAYER_LABEL_RESERVED,118839838944256000,已预留
UI_OPTS_VIDEO_AA,125319516908351488,MSAA
UI_OPTS_VIDEO_AA_MESSAGE,125319518418300928,平滑线条与边缘。数值越高，线条越平滑，但会带来更大的性能开销。<br><br>可选值：关闭 (0)、2x、4x、8x。
UI_OPTS_VIDEO_AA_TITLE,125319517587828736,多重采样抗锯齿级别 (MSAA)
UI_OPTS_VIDEO_AF,125319437740863488,AF
UI_OPTS_VIDEO_AF_MESSAGE,125319441167609856,启用/禁用各向异性过滤。启用后，可提升地板等大面积低角度表面纹理的显示效果。
UI_OPTS_VIDEO_AF_TITLE,125319439431168000,各向异性过滤 (AF)
UI_OPTS_VIDEO_LOD_BIAS,125319601973030912,LOD 偏差
UI_OPTS_VIDEO_LOD_BIAS_MESSAGE,125319668360474624,决定游戏会在多远的距离切换为低细节模型。“近”表示会在较近距离切换为低细节模型；“远”表示高细节模型会在更远处仍保持可见。<br><br>可选值：近、中、远
UI_OPTS_VIDEO_LOD_BIAS_TITLE,125319602748977152,LOD 偏差级别
UI_OPTS_VIDEO_MAX_FRAMERATE,125319872685993984,目标帧率
UI_OPTS_VIDEO_MAX_FRAMERATE_MESSAGE,125319874451795968,目标渲染帧率。若关闭垂直同步，游戏帧率将限制在该最大值。
UI_OPTS_VIDEO_MAX_FRAMERATE_TITLE,125319873696821248,目标帧率
UI_OPTS_VIDEO_MIP_LEVEL,125319559472148480,纹理细节
UI_OPTS_VIDEO_MIP_LEVEL_MESSAGE,125319561854513152,影响靠近物体时可显示的最高纹理分辨率。<br><br>可选值：低、中、高
UI_OPTS_VIDEO_MIP_LEVEL_TITLE,125319560499752960,纹理细节
UI_OPTS_VIDEO_PARTICLES,126920735510687744,粒子特效
UI_OPTS_VIDEO_PARTICLES_MESSAGE,126920738727718912,设置粒子特效模拟预算。可选值：极低、低、中、高、极高、超高
UI_OPTS_VIDEO_PARTICLES_TITLE,126920737293266944,粒子特效质量
UI_OPTS_VIDEO_REFLECTION_PROBES,126920473559625728,反射探针
UI_OPTS_VIDEO_REFLECTION_PROBES_MESSAGE,126920477464522752,启用/禁用大多数光亮物体表面的反射效果。
UI_OPTS_VIDEO_REFLECTION_PROBES_TITLE,126920475723886592,反射探针
UI_OPTS_VIDEO_RENDER_SCALE,125319683069898752,渲染比例
UI_OPTS_VIDEO_RENDER_SCALE_MESSAGE,125319687503278080,设置游戏的渲染分辨率比例。配合 FSR 等高级升尺度技术以半分辨率渲染，可提升较低配置硬件上的性能。
UI_OPTS_VIDEO_RENDER_SCALE_TITLE,125319685288685568,渲染/分辨率缩放
UI_OPTS_VIDEO_SHADOW_DIST,125319774736412672,阴影距离
UI_OPTS_VIDEO_SHADOW_DIST_MESSAGE,125319779064934400,阴影渲染的最大距离 (单位：米)。
UI_OPTS_VIDEO_SHADOW_DIST_TITLE,125319776976171008,阴影距离
UI_OPTS_VIDEO_UPSCALE,125319726942318592,升尺度模式
UI_OPTS_VIDEO_UPSCALE_MESSAGE,125319730742358016,当渲染比例低于原生分辨率时所使用的升尺度算法。<br><br>可选值：自动、线性、点采样、FSR
UI_OPTS_VIDEO_UPSCALE_TITLE,125319728750063616,升尺度模式
UI_OPTS_VIDEO_VSYNC,125319825374244864,垂直同步
UI_OPTS_VIDEO_VSYNC_MESSAGE,125319828494807040,启用垂直同步后，游戏帧率将锁定为与显示器刷新率同步。
UI_OPTS_VIDEO_VSYNC_TITLE,125319826980663296,垂直同步
UI_PLAYERHEALTH_DEAD_TAG,99604842866995200,死亡
UI_PLAYERHEALTH_EVAC_TAG,99604906628804608,撤离
UI_PLAYERHEALTH_READY_TAG,99604904921722880,已准备
UI_REQUIREMENT_SOLARSYSTEM_ANY_FMT,98651080823398400,在{difficulty}{ascension:cond:>0? A{}|}难度下完成任意星系关卡
UI_RESPAWN_DISABLED_ENRAGE,107174836495704064,[猎人愤怒时无法重生]
UI_REWARDS_TITLE,119244486947627008,奖励：
UI_SCIENCE_TERMINAL_FLAIR,106878078557347840,装扮
UI_SCIENCE_TERMINAL_MUTATIONS,106880718389370880,变异
UI_SCIENCE_TERMINAL_OUT_OF_ORDER,106876639986573312,故障
UI_SCIENCE_TERMINAL_ULTIMATES,106877299511517184,终极技能
UI_SHRINE,120241898113720320,圣坛
UI_TRADER_HEADER_INVENTORY,107210341685911552,物品栏
UI_TRADER_HEADER_STOCK,107210343497850880,库存
UI_UPGRADE_GRID_PRICE,107303458900533248,价格：
UI_UPGRADEGRID_ACTIVATE,121792391482957824,按 [InputAction:UI/Submit] 激活
UI_XPBAR_MAX_LEVEL,107284882940485632,最高等级
UI_XPBAR_TEAM_LEVEL,107284703369748480,团队等级
ANNOUNCE_VOLCANO_APPEASED,131660659371732992,{PlayerName}的牺牲平息了火山的怒火... 暂时而已
UI_INPUT_BINDING,139486680678592512,{ActionTxt}
UI_REQUIREMENT_GATHER_FISH,136973330114666496,使用钓竿收集 {Count} 条鱼
UI_INPUT_ACTIONBINDING,139496731506044928,{ActionTxt} {BindingTxt}
UI_MODE_SELECT_CONTINUE_RUN_LBL,140158990804774912,继续本局游戏
UI_REQUIREMENT_GATHER_TECH,136973328260784128,使用链锯收集 {Count} 件古代科技
UI_REQUIREMENT_SELL_TO_MIKE,136944070914203648,向交易员迈克出售 {Count} 件{Category}
UI_REQUIREMENT_GATHER_MINERALS,136944068905132032,使用镐子收集 {Count:p:{} 矿物|{} 矿物}
UI_REQUIREMENT_COMPLETE_EVENT,136597483742552064,完成 {Event} {Count} 次。
UI_REQUIREMENT_KILL_ENEMIES_SHINY,136597477987966976,消灭 {Count} 名耀眼敌人
UI_REQUIREMENT_KILL_ENEMIES,136597475844677632,消灭 {Count} 名敌人
UI_REQUIREMENT_EQUIP_FLAIR,140282578621947904,装备 {Count} {Count:p:piece|pieces} 件装扮
UI_REQUIREMENT_COLLECT_CURRENCY,140348598019678208,收集 {Count} 个样本
UI_REQUIREMENT_EQUIP_ARTIFACT,140351594451427328,从神秘肉中收集 {Count} 个终极能力
END_STAGE_STAT_PERCENT_FMT,142124716963913728,{Value}%
END_STAGE_STAT_INTEGER_FMT,142124898896044032,{Value:N0}
UI_REWARD_ARTIFACT,142336906761330688,+ 解锁终极能力：{name}
UI_REWARD_FLAIR,142336905540788224,+ {count}x {name}装扮
UI_REWARD_ITEM,142336904211193856,+ 解锁物品：{name}
UI_REWARD_MUTATION,142336902256648192,+ 解锁变异：{name}
UI_ATTRIBUTE_FORMAT_ADD,145644464880214016,{value:+#.##;-#.##;+0} {name}
UI_ATTRIBUTE_FORMAT_MODIFY,145644467124166656,{value:+#.##;-#.##;+0}% {name}
UI_ATTRIBUTE_FORMAT_MULTIPLY,145644469351342080,{value:0.##}x {name}
END_STAGE_BANKED_TIME,141631395652952064,已存时间
END_STAGE_COLLECTED,139159828419305472,已收集
END_STAGE_CONTINUE,140249455477645312,继续
END_STAGE_CURRENCY_FMT,140231091493527552,<color=#{ColorStr}>{Have}/{Total}</color>
END_STAGE_EMPLOYEE_PAYCHECK,139153944297332736,员工薪水
END_STAGE_FAILURE,140219057079050240,失败！
END_STAGE_HEADER_DETAILS,142119018918043648,详情
END_STAGE_HEADER_OVERVIEW,141982115854016512,概览
END_STAGE_PLANET_CONSUMPTION,139154114636406784,星球消耗量
END_STAGE_RANGUS_EFFORT_HEADER,139484643088916480,总计获得的兰格斯牛马点数
END_STAGE_RANGUS_MEAT_CORP,139165149061701632,兰格斯肉食集团
END_STAGE_ROX_1,139165587479715840,ROX-1
END_STAGE_RUN_FAILED,142733138839199744,本局失败！
END_STAGE_RUN_FAILED_HARVESTER,142745765409710080,收割者已被摧毁
END_STAGE_STAT_ACCURACY,142123586842255360,精度
END_STAGE_STAT_DAMAGE_RECV,142123785182502912,承受伤害
END_STAGE_STAT_DEATHS,142123911540105216,死亡次数
END_STAGE_STAT_HEALING_RECV,142123835145052160,获得治疗量
END_STAGE_STAT_RESOURCES,142123729591197696,已采集资源
END_STAGE_STAT_WEAKPOINT,142123643654103040,薄弱点命中次数
END_STAGE_SUCCESS,140216425350422528,成功！
END_STAGE_TAB_DATA,141691025213087744,数据
END_STAGE_TAB_STATS,141691065801367552,统计
END_STAGE_TIME_FMT,141631639568506880,<color=#80FF00>{SecondsRemaining:secondstotime()}</color>
END_STAGE_WAITING,142327585608556544,正在等待房主...
IA_AddQuantity,139445879147786264,增加数量
IA_Adjust,139445879147786267,调整
IA_ArtifactAbility,139445879143591945,使用终极能力
IA_BugShot,139445879147786245,BugShot
IA_CameraMovement,139445879143591937,镜头移动
IA_CameraRotation,139445879147786265,镜头旋转
IA_Cancel,139445879147786248,取消
IA_CharacterMovement,139445879047122944,角色移动
IA_Click,139445879147786250,点击
IA_ElevationMovement,139445879147786270,高低移动
IA_ExitScreen,139445879147786274,退出界面
IA_FollowNextPlayer,139445879147786271,跟随下一名玩家
IA_HeadAbility,139445879143591941,头部技能
IA_Interact,139445879147786257,互动
IA_ItemRewardInit,139445879143591943,开始选择奖励
IA_ItemRewardSelect1,139445879147786275,选择奖励 1
IA_ItemRewardSelect2,139445879147786276,选择奖励 2
IA_ItemRewardSelect3,139445879147786277,选择奖励 3
IA_ItemRewardSelect4,139445879147786278,选择奖励 4
IA_ItemRewardSelect5,139445879147786279,选择奖励 5
IA_ItemRewardSelect6,139445879147786280,选择奖励 6
IA_Jump,139445879143591936,跳跃
IA_LegsAbility,139445879143591942,腿部技能
IA_MarkTarget,139445879143591944,标记目标
IA_MaxQuantity,139445879147786262,最大数量
IA_MeleeFire,139445879143591939,近战
IA_MiddleClick,139445879147786252,点击中键
IA_MinQuantity,139445879147786261,最小数量
IA_Modify,139445879147786268,修改
IA_Navigate,139445879147786246,导航
IA_NextSubTab,139445879147786260,下一子标签页
IA_NextTab,139445879147786256,下一标签页
IA_Point,139445879147786249,点数
IA_PreviousSubTab,139445879147786259,上一子标签页
IA_PreviousTab,139445879147786255,上一标签页
IA_PrimaryAimAssist,139445879143591946,辅助瞄准
IA_ProfilerMode,139445879147786242,性能分析器模式
IA_ProfilerToggle,139445879147786241,切换性能分析器
IA_PushToTalk,139445879147786244,按键发言
IA_RangedFire,139445879143591938,射击
IA_Revert,139445879147786254,还原
IA_RightClick,139445879147786253,点击右键
IA_ScrollWheel,139445879147786251,滚轮
IA_ShowHelp,139445879147786272,显示帮助
IA_SkipCinematic,139445879147786281,跳过过场动画
IA_StopFollow,139445879147786273,停止跟随
IA_SubActionThingOnController,139445879147786258,次要操作
IA_Submit,139445879147786247,确认
IA_SubtractQuantity,139445879147786263,减少数量
IA_Toggle Console,139445879147786240,切换控制台
IA_ToggleInspectionOverlay,139445879147786283,切换检视叠加层
IA_ToggleMeatControls,139445879147786282,切换肉类控制
IA_ToggleOptionsMenu,139445879147786243,切换选项菜单
IA_ToggleZoom,139445879147786269,切换缩放
IA_TorsoAbility,139445879143591940,躯干技能
IA_WarpSpeed,139445879147786266,曲速
IA_WeaponSelectPrimary,139445879143591948,选择武器 (主)
IA_WeaponSelectSecondary,139445879143591949,选择武器 (副)
IA_WeaponSwitch,139445879143591947,切换武器
IB_down,139484177383747585,下
IB_left,139484177383747586,左
IB_right,139484177383747587,右
IB_up,139484177383747584,上
LE_AnisotropicFiltering_Disable,139512957397561344,禁用
LE_AnisotropicFiltering_Enable,139512957397561345,启用
LE_AnisotropicFiltering_ForceEnable,139512957397561346,强制启用
LE_EFrameLimit_OneTwenty,139459172264505370,120Hz
LE_EFrameLimit_Sixty,139459172264505369,60Hz
LE_EFrameLimit_Thirty,139459172264505368,30Hz
LE_ELODBias_Close,139459172264505348,近
LE_ELODBias_Far,139459172264505350,远
LE_ELODBias_Medium,139459172264505349,中
LE_EMSAALevel_MSAA2,139459172264505345,MSAAx2
LE_EMSAALevel_MSAA4,139459172264505346,MSAAx4
LE_EMSAALevel_MSAA8,139459172264505347,MSAAx8
LE_EMSAALevel_Off,139459172264505344,关闭
LE_EMipDetailLevel_High,139459172264505358,高
LE_EMipDetailLevel_Low,139459172264505356,低
LE_EMipDetailLevel_Medium,139459172264505357,中
LE_EParticlesQuality_High,139459172264505362,高
LE_EParticlesQuality_Low,139459172264505360,低
LE_EParticlesQuality_Medium,139459172264505361,中
LE_EParticlesQuality_Ultra,139459172264505364,极高
LE_EParticlesQuality_VeryHigh,139459172264505363,非常高
LE_EParticlesQuality_VeryLow,139459172264505359,非常低
LE_ERenderScale_Half,139459172264505354,一半
LE_ERenderScale_Normal,139459172264505355,标准
LE_EShadowDistance_Close,139459172264505351,近
LE_EShadowDistance_Far,139459172264505353,远
LE_EShadowDistance_Medium,139459172264505352,中
LE_EVoiceChatActivationType_OpenMic,139509073585303554,开放麦克风
LE_EVoiceChatActivationType_PushToTalk,139509073585303552,按键发言
LE_EVoiceChatActivationType_Toggle,139509073585303553,切换
LE_EWindowStyle_FullScreen,139459172264505365,全屏
LE_EWindowStyle_FullScreenWindowed,139459172264505366,无边框窗口
LE_EWindowStyle_Windowed,139459172264505367,窗口
LE_UpscalingFilterSelection_Auto,139512957397561347,自动
LE_UpscalingFilterSelection_FSR,139512957397561350,FSR
LE_UpscalingFilterSelection_Linear,139512957397561348,线性
LE_UpscalingFilterSelection_Point,139512957397561349,点数
QUESTS_COMPLETED_TOAST_DESCRIPTION,135081248315924480,与卡尔交谈以领取奖励
QUEST_COMPLETED_NOTIFICATION_TITLE,135081004761079808,任务已完成！
RANGUS_FILE_CONSUMED_PROMPT,129670008638791680,已发现兰格斯档案
RANGUS_FILE_MARKER_CLAIMED_TEXT_FMT,131574576540803072,兰格斯档案：{TextName}<br>(已发现)
RANGUS_FILE_MARKER_TEXT_FMT,130476658312339456,兰格斯档案：{TextName}
RAW_TEXT_FMT,130499560646631424,{Text}
UI_CARLTERMINAL_CHALLENGES,139166315988377600,挑战
UI_CARLTERMINAL_CLAIM_BTN_CLAIMED,142385861473853440,已领取
UI_CARLTERMINAL_CLAIM_BTN_LOCKED,142385863298375680,已锁定
UI_CODEX_ENEMIES_TAB,135116477412704256,生物
UI_False,139510450587889664,否
UI_INSPECT_MUTATION_SUBTITLE,132645578322468864,变异
UI_INTERACTION_MUTATION,133755069285785600,领取变异：<color={RewardColor}>{TextName}</color><br><br>{Description}
UI_INTERACTION_WEAPON,131103886683398144,领取武器：{Text}
UI_INTERACTION_WEAPON_TITLE,131105138871885824,武器
UI_OBJECTIVES_TITLE,141649218399887360,目标：
UI_RUNINFO_ENEMY_HEALTH_FMT,127528200000000000,> 敌人生命值：+{percent}%
UI_RUNINFO_TIME_FMT,127528100000000000,星系停留时间：{time}
UI_True,139510449321209856,是
UI_MAX_STACKS_FMT,150353972479123456,最大叠加层数：{count}
CELEBRATION_BANNER_MUTATION_UNLOCKED,157196339714711552,变异已解锁！
CELEBRATION_BANNER_ITEM_UNLOCKED,157196341396627456,物品已解锁！
CELEBRATION_BANNER_FLAIR_UNLOCKED,157196345850978304,装扮已解锁！
CELEBRATION_BANNER_ARTIFACT_UNLOCKED,157204905355894784,终极能力已解锁！
MAIN_MENU_DISCORD_REPORT_BUG_BUTTON,160623538572615680,反馈问题
UI_MAIN_MENU_REPORT_BUG_MESSAGE,160864087942619136,如需报告 Bug 或提供游戏反馈，欢迎前往我们的 Discord！
OPTS_MULTIPLAYER_HOST_MODE,160914647022559232,大厅可见性
OPTS_HOST_MODE_PUBLIC,160920542238466048,公开
OPTS_HOST_MODE_FRIENDS,160920542238466049,仅限好友
OPTS_HOST_MODE_PRIVATE,160920542238466050,私密
UI_MULTIPLAYER_HOST_MODE_HELP_TITLE,160920542238466051,大厅可见性
UI_MULTIPLAYER_HOST_MODE_HELP_MESSAGE,160920542238466052,设置哪些玩家可以加入你创建的游戏。公开：所有人都可以通过大厅列表加入。仅限好友：只有你的 Steam 好友可以查看并加入你的大厅。私密：你的游戏不会显示在大厅列表中。
UI_NEWSAVE_TITLE,161300188696141824,新员工设置
UI_NEWSAVE_PLAY_TUTORIAL,161300196812120064,开始教程
UI_NEWSAVE_TUTORIAL,161325451916075008,教程
UI_NEWSAVE_SUBTITLE,161325468882034688,可在每次出发前通过本局设置进行更改。
UI_NEWSAVE_SCREENTITLE,161550229604130816,选择初始难度
UI_CODEX_TIER_UNDISCOVERED,163840130551836672,？？？
UI_CARLTERMINAL_MAINLINE_PROGRESS,164591723147681792,主线 {Current}/{Total}：
UI_CARLTERMINAL_COMPLETE_ALL_TO_EARN,164593566355546112,完成所有任务可获得：
CELEBRATION_BANNER_CODEX_HINT,157204904043077632,已添加至图鉴
CELEBRATION_BANNER_CONFIRM,157229979689541632,确认
CELEBRATION_BANNER_FLAIR_EQUIP_HINT,157204896069705728,*在电光飞堡装备
CELEBRATION_BANNER_NEW_QUESTLINE_UNLOCKED,157204890768105472,新任务线已解锁：{name}
CELEBRATION_BANNER_QUEST_COMPLETE,157196335902089216,任务完成！
CELEBRATION_BANNER_RANK_HEADING,157240833617158144,员工等级 {rank}
CELEBRATION_BANNER_RANK_INCREASED,157196347440619520,员工等级提升！
CELEBRATION_BANNER_REWARDS_EARNED,157243622590242816,已获得奖励
CELEBRATION_BANNER_RP_TO_NEXT_RANK,157204893980942336,升至下一等级所需等级点数：{amount}
CELEBRATION_BANNER_WEAPON_EQUIP_HINT,157204901467774976,*在储肉间装备
CELEBRATION_BANNER_WEAPON_UNLOCKED,157238824793006080,武器已解锁！
CODEX_TOAST_HEADER_ARTIFACT,158291413488664576,新终极能力！
CODEX_TOAST_HEADER_CREATURE,158291454114693120,新生物！
CODEX_TOAST_HEADER_CURRENCY,158291422971985920,新资源！
CODEX_TOAST_HEADER_GENERIC,158291396984078336,新条目！
CODEX_TOAST_HEADER_ITEM,158291406320599040,新物品！
CODEX_TOAST_HEADER_MEAT,158291431851327488,新肉！
CODEX_TOAST_HEADER_RANGUS_FILE,158291467289001984,新兰格斯档案！
CODEX_TOAST_SUBHEADER,158291475207847936,已添加至图鉴
END_STAGE_HEADER_PLANET_STATS,144853505636556800,星球概况
END_STAGE_MEAT_CORE_SECURED,144127700346331136,肉核已回收
IA_SurpriseMe,145669286033088512,给我个惊喜
INFORMATION_TERMINAL_TITLE,159254944652492800,图鉴
LEVEL_UP_AUTO_SELECT_FMT,160182415509151744,自动选择倒计时：<color=#FF0080>{Seconds}</color> 秒
LEVEL_UP_EXIT,146737720124760064,[InputAction:Cancel] 退出升级选择
LEVEL_UP_IN_SECONDS_FMT,160177751237582848,<color=#FF0080>{Seconds:0.0}</color> 秒后暂停
LEVEL_UP_STILL_SELECTING_TITLE,160189906225717248,肉类科学家还在冥思苦想...
LE_EDrawDistance_Close,155444035605950464,近
LE_EDrawDistance_Far,155444035631116289,远
LE_EDrawDistance_Medium,155444035631116288,中
TUTORIAL_COMPLETE_TITLE,158105394041839616,结业证书
TUTORIAL_COMPLETION_CARL_NAME,158106223612256256,卡尔·兰格斯，首席执行官
TUTORIAL_COMPLETION_SIGNED,158106159250661376,签名：
TUTORIAL_COMPLETION_SQUISHIE_NAME,158105683281043456,小肉团
TUTORIAL_COMPLETION_SUBTITLE_01,158105588380721152,兹证明
