Key,Id,Japanese(ja)
RF_DetailText_28,63868852401180687,かつて<b>ランガス・ミート</b>に勤めていた科学者。今や<b>ピーテリウム</b>の水生生物の守護者であり、世界の頂点捕食者でもあると自認する巨大生物だ。<br><br>自分は海賊だとも思っている。人間というのは本当に不思議だ！
RF_Subtitle_28,63831077983457303,ミートサイエンスのアノマリー
RF_DetailText_29,64168635024117760,正体不明の奇妙で人懐っこいロボット。このロボットは遠い昔にはるか彼方の銀河から宇宙船でやってきたのだと信じている人もいる。<br><br>ごく最近、<b>リセット</b>はカリプソという知性ある長距離ロボット工場の囚人となっていた。どうやら両者の関係がうまくいかなかったことが原因のようだ。
RF_Subtitle_29,64168635003146240,失恋ロボット
RF_Name_30,64168635024117761,ランガスマイナー
RF_DetailText_30,64168635024117763,<i>ここは、私が<b>ランガス・ミート</b>で働いていた頃に利用していた秘密の個人研究所だった。友人の<b>ドッティ・ダンカン</b>でさえ、ここのことは知らなかった！</i><br><br><i>私は主に、気を散らすものから離れて静かな時間を過ごすためにここを使っていた。だが、まで他人には見せられないような<b>ミートサイエンス</b>のの実験を行うための場所でもあった。</i>
RF_Subtitle_30,64168635024117762,放棄された研究所
RF_Name_31,64168635024117764,ドッティはオムニ・プリンセス
RF_DetailText_31,64168635024117766,<i><b>オムニミート・プリンセス</b>が、私の旧友であるドッティ・ダンカンだと推測できる者などいただろうか？<b>オムニミート事件</b>のせいでドッティが私に腹を立てた理由も、これでよくわかった。あの事件のせいでドッティはおかしくなったのだろう。こういうことがあると、本当に頭が混乱してしまう。</i><br><br><i>この件をどうにか解決しなければならないんだが、それができる場所は1つしか思いつかない。これは、最悪中の最悪の考えだ。</i>
RF_Subtitle_31,64168635024117765,銀河を貪り食いたがっている女
RF_Name_32,64168635024117767,オムニミート・プリンセス（システム2更新）
RF_DetailText_32,64168635024117769,<i>なあ、あの女は本当にカールのジジイに腹を立てているのか？<br><br>どうして壊れた<b>グリジーガルプ</b>の工場にあんなに執着しているのやら。きっとグリジーガルプが大好物なんだろう！</i>
RF_Subtitle_32,64168635024117768,異次元存在
RF_DetailText_33,64168635024117771,<i>「おお、こいつらが前に警告した宇宙のハナクソどもだ。いっつも<b>スマートミート</b>を追っかけちゃ、ペロッと平らげちまうのさ。<br><br>細っこい方がヴォイド、デカいのがヌルって名前だったと思う。<br><br>足止めする方法なら、いくつかアイデアがある。」</i>
RF_Subtitle_33,64168635024117770,命取りの追跡者たち
RF_Name_34,64168635024117772,オムニミート・プリンセス（システム3更新）
RF_DetailText_34,64168635024117773,<i>オムニミート・プリンセスが、私の旧友である<b>ドッティ・ダンカン</>だと推測できる者などいただろうか？<br><br><b>オムニミート事件</b>のせいでドッティが私に腹を立てた理由も、これでよくわかった。あの事件のせいでドッティはおかしくなったのだろう。こういうことがあると、本当に頭が混乱してしまう。</i><br><br><i>この件をどうにか解決しなければならないんだが、それができる場所は1つしか思いつかない。これは、最悪中の最悪の考えだ。</i>
RF_Name_35,64168635024117774,ラージ・マージ
RF_DetailText_35,64168635024117775,銀河中で目撃されている、謎めいた強大な存在。<br><br><i>「あの不気味な女、見てると鳥肌が立つ...でも、もう長いこと見かけてねぇ。なんか見覚えがあるような気がするんだが...」 -カール</i>
VO_Transcript_142,63089472154472448,モタモタするな！足を動かせよ 相棒！<br><br>[InputAction:Gameplay/CharacterMovement]で移動だ
VO_Transcript_143,63090527013539840,[InputAction:Gameplay/Jump]でジャンプ
VO_Transcript_145,63116930585038848,<br><br>[InputAction:Gameplay/CharacterMovement]で移動
VO_Transcript_148,63120025394188288,[InputAction:Interact/Interact]長押しでミートコアを操作しろ
VO_Transcript_149,63120702820421632,モタモタすると効率が下がる　続けろ<br><br>フレッシュミートの近くで[InputAction:Interact/Interact]を押して交換だ
VO_Transcript_150,63121424244903936,グズグズするんじゃない<br><br>ジャンプしてから[InputAction:Gameplay/LegsAbility]でダッシュだ
VO_Transcript_151,63122062601195520,スマートミートに欠陥があるのかもしれない。<br><br>[InputAction:Gameplay/RangedFire]で射撃、[InputAction:Gameplay/MeleeFire]で近接攻撃だ
VO_Transcript_156,63126683751124992,そうしたら降りてこれを片づける
VO_Transcript_157,63126683751124993,フレッシュミートと交換するだけでいい！
VO_Transcript_162,63130956027236352,おお、ここなら新しい脚が使えそうだな！
VO_Transcript_163,63130956027236353,そこでジャンプするのが難しければ 反対側を登ればいい
VO_Transcript_164,63130956027236354,ジャンプを試す前に端に近づけよ　いいな？
VO_Transcript_165,63132572436500480,おぉ これぞミートサイエンスだ！
VO_Transcript_166,63179948538826752,現在 新規従業員を準備中
VO_Transcript_167,63179948568186880,おそらく次は改善が見られるだろう
VO_Transcript_168,63179948568186881,この結果は不可避だった
VO_Transcript_169,63179948568186882,ミートサイエンスは完璧な科学ではない
VO_Transcript_170,63179948568186883,とんでもなく痛そう
VO_Transcript_171,63179948568186884,ミートサイエンスはよくわからないがうまくいく
VO_Transcript_172,63179948568186885,悲しみ方は人により異なる
VO_Transcript_173,63179948568186886,少なくとも 一瞬で終われた
VO_Transcript_174,63179948568186887,応援してたのに
VO_Transcript_179,63455509689503744,ミートコアにいい感じに火が通った　そろそろ食べるか
00c32fad3a344b378b312571aee6b3ec_118_0,92320026952982533,ハッチを開く
01998190f8294995824ace7de2ff5e2f_121_0,66001975141761027,ジェネレーター4チャージ
04fabed781d24397a4ed9344c5a3d010_118_0,92320026952982530,リソーストラックを起動する
0bcd28e40f684d9db9742eb8901dad37_118_0,92320026952982534,トラクタービームを倒した
182e239371ef49dfbec24e0ea023fd6a_121_0,66763169515470853,マシンヘッドを取り、ジェネレーターをチャージする
24f5e0820b2a430e8674be90ab68934f_118_0,92320026952982531,トラックを護衛する
2c6cfc90551847669db3d4e2ef15d3c6_54_0,79134725535424513,タレットを倒した
31498dc4387f4eaea72dde2f0832dce7_121_0,66763169515470851,無料のマシンヘッド！
368bf896e1c94240bd2576d0b1a657fa_124_0,88432235181498368,祠を守れ！
3f13c16356b846cc9b49d10059081ed9_124_0,88510558536458240,待機
45c41fc4a38742fdb704cb4e69bcd9da_124_0,87364860482936834,祠を起動する
477fc870434d4106b6594bd6e83d5c48_121_0,66763169448361984,ジェネレーター1
51af503259c74b36bab7aeab459b285a_121_0,66763169515470852,マシン工場を見つける
555fc042f5db409abe3caba4559a8797_124_0,89024036670005248,待機中
59136b9c775e4ec1933c8ed20f9f5d23_40_0,88805460474322944,ハーベスターを守れ！
60b5b41fcef444a284cd8994d540f9c5_124_0,91672564080828416,パワーアップ中の祠を守れ！
702602d4ffea43a8ad2b8be054e73dc4_127_0,93987121075838976,出口ポータルを調べる
736627e655094cfa8f25340937a2d4ff_120_0,64640664636219392,ミートピクルスを破壊する
886243dec6dd496386e201a8f85cc295_118_0,92320026952982532,貨物を守る
8c5170fa2ce549e1985ebb5d0e01c4e6_120_0,64640664636219393,ミートピクルスを倒した
90eef0e7dafe4e98b691a8cf3bfae1b5_122_0,66304535373537280,ランを続行
96ce8ec8a31a44ceb57c0a8de5546f5f_121_0,66001975141761024,ジェネレーター1チャージ
985ece3c25384d839157c479d8223073_121_0,66001975141761026,ジェネレーター3チャージ
9da26d36ea2247ba99b70e7c742973b1_118_0,92320026952982536,発射中 
a154039495b7470584a0af27d4ed866d_121_0,66763169515470850,ジェネレーター4
aadf3602081f4015aec9c47bc86000dd_121_0,66763169515470849,ジェネレーター3
ac2567e652e94e068700c6209c7f36ea_54_0,79134725535424512,なんてこった！！
cf9d61014cd1492d8c893491a9645ba0_121_0,66001975141761025,ジェネレーター2チャージ
da041d35d4c44d99bda028dd88ff0325_122_0,66304535373537281,ボルトバーガーに向かう
e7c43fda99ac4e8e8dd538cf316110cf_122_0,66304535373537282,ランを開始
eea91060b83b4496b1aeac1d2d260752_118_0,92320026952982529,トラックを見つける
f9870dbcb1a0442099f6f6c74c7714e3_121_0,66763169515470848,ジェネレーター2
fcd915f79a4740e2a0a12db6d86a8244_118_0,92320026952982535,シャトルを発射する
STG_12_1394fd3152ff42f38ae60f5d57322b88,66435288571154433,また誕生日になったのは誰かって？それはお前さ！
STG_12_3448bc63ae1e4206849d19a7840f85fe,66435288571154434,ハッピーハッピーバースデー！
STG_12_b5c16efb19114e3d85197aa361affadc,66435288571154437,今日もまたもや誕生日
STG_12_bb9caf614acd49c9a3eec4b85964909a,66435288571154436,ディンドン！誕生日おめでとう！
STG_12_bcf64c2f553a480b94a284b70604152a,66435288571154435,今日は誰の誕生日だ？お前だろ！
STG_12_ca27f0642db742338ba85a318a05e5c5,66435288571154438,またもやハッピーな日が来たな おチビのスクイッシー！
STG_12_d1260cdbf83a435d9734fabac23023f9,66435288571154432,またお前の誕生日だ！
STG_86_162f3932e37c49f696ab8699acf964be,66357874696491009,うまい！
STG_86_834d57a162d14a24a157199a6d8f1c4e,66357874696491008,やっと捕まえた！
STG_86_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874654547968,ものすごくうまい
STG_87_2c8df3d39aa0499daeda8c9d2ec2ae02,66357874696491012,ずいぶん探しまわったぜ
STG_87_4c35ded8489b4c258c53d9fcdfb3b698,66357874696491014,ちょっと邪魔してもいいか？
STG_87_63f4d4a7bcbf4206ba6d4ac872e047df,66357874696491011,ミスター・ヌル これが見えるかな？
STG_87_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491010,ほらほら！
STG_87_fb62256c98f1462a9d3811b89008e54b,66357874696491013,逃げられると思ったか？
STG_88_016ff15dde534d769d1d1ba438bb5766,66357874696491018,どこにいるんだ チビ肉？
STG_88_116484f3783349e397e4371394922c35,66357874696491019,俺のおやつはどこに行った？
STG_88_162f3932e37c49f696ab8699acf964be,66357874696491017,ミスター・ヴォイド ランチのにおいだ！
STG_88_834d57a162d14a24a157199a6d8f1c4e,66357874696491016,ここからでもにおうぞ！
STG_88_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491015,腹ペコだ！
STG_89_2c8df3d39aa0499daeda8c9d2ec2ae02,66357874696491022,今はタイミングが悪いか？
STG_89_4c35ded8489b4c258c53d9fcdfb3b698,66357874696491024,もしもし 誰かいるかな？
STG_89_63f4d4a7bcbf4206ba6d4ac872e047df,66357874696491021,ミスター・ヌル 狩ってもいいかな？
STG_89_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491020,残念ながら 時間切れ！
STG_89_fb62256c98f1462a9d3811b89008e54b,66357874696491023,さあ 狩りを始めよう！
STG_90_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491025,ああ 味見しなきゃな！
STG_91_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491026,お楽しみの準備はOK？
STG_92_162f3932e37c49f696ab8699acf964be,66357874696491029,ミスター・ヌル やられちまった！
STG_92_834d57a162d14a24a157199a6d8f1c4e,66357874696491028,言っておくが あのチビはパワーがあるぞ！
STG_92_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491027,ちょっと待った
STG_93_162f3932e37c49f696ab8699acf964be,66357874696491032,俺を怒らせやがったな！
STG_93_834d57a162d14a24a157199a6d8f1c4e,66357874696491031,お遊びは終わりだ！
STG_93_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491030,そろそろ終わらせるか！
STG_94_162f3932e37c49f696ab8699acf964be,66357874696491035,さて どこに行きやがった？
STG_94_834d57a162d14a24a157199a6d8f1c4e,66357874696491034,ああ かなりよくなった
STG_94_e58baca8b4594c5c8b9ee8eb81f7ecb2,66357874696491033,ちょっと横になりたかったんだ
STG_95_2c8df3d39aa0499daeda8c9d2ec2ae02,66361789617901570,邪魔して悪いね
STG_95_4c35ded8489b4c258c53d9fcdfb3b698,66361789617901572,さあ 新鮮な肉だぞ！
STG_95_63f4d4a7bcbf4206ba6d4ac872e047df,66361789617901569,あれを見ろ ミスター・ヴォイド！
STG_95_e58baca8b4594c5c8b9ee8eb81f7ecb2,66361789617901568,おぉ ランチじゃないか！
STG_95_fb62256c98f1462a9d3811b89008e54b,66361789617901571,ランチタイムだ！
STG_96_e58baca8b4594c5c8b9ee8eb81f7ecb2,66361789617901573,ぶっ潰してやる！
STG_97_e58baca8b4594c5c8b9ee8eb81f7ecb2,66361789617901574,こいつは痛いぞ！
STG_98_162f3932e37c49f696ab8699acf964be,66361789617901577,すまんな ミスター・ヴォイド！
STG_98_834d57a162d14a24a157199a6d8f1c4e,66361789617901576,あいつら 見た目よりタフだな！
STG_98_e58baca8b4594c5c8b9ee8eb81f7ecb2,66361789617901575,ありゃ痛いぞ！
STG_99_162f3932e37c49f696ab8699acf964be,66361789617901580,お優しいミスター・ヌルはもう終わりだ！
STG_99_834d57a162d14a24a157199a6d8f1c4e,66361789617901579,ミスター・ヴォイド、俺はもうキレたぞ！
STG_99_e58baca8b4594c5c8b9ee8eb81f7ecb2,66361789617901578,終わりにしてやる！
STG_100_162f3932e37c49f696ab8699acf964be,66361789617901583,気分がよくなったよ！
STG_100_834d57a162d14a24a157199a6d8f1c4e,66361789617901582,昼寝は終わり　ランチの準備はできたぞ！
STG_100_e58baca8b4594c5c8b9ee8eb81f7ecb2,66361789617901581,よし どこに行った？
STG_101_2d4e9fa2379e4742a83167d33236d447,66435288571154445,元気にしてるか？
STG_101_2df9cf960ead43f6b80f1f7726f85aa4,66435288571154439,やあ スクイッシー！
STG_101_31221ccd7735454f88a5e4297aa88d97,66435288571154447,お そこにいたか 会えてよかった！
STG_101_58e64a80752347118e275397c6d3b9dd,66435288571154443,よう おチビの相棒！
STG_101_6164f3ca78a8410cb0222f3dd7f44673,66435288571154442,調子はどうだ？
STG_101_911bb0f5e8c441359220d84e4b7a4d30,66435288571154441,よう！
STG_101_91df6a61d2cd48568c88d4c3a3c3b140,66435288571154448,よう 調子はいいか？
STG_101_9c280bd2c80c4d7d8f4c0bad6519decd,66435288571154444,お前はお気に入りのスクイッシーだ！
STG_101_a0c9d50b7ac04f048660da9c00563355,66435288571154440,そこにいたか！
STG_101_ac50e9fabba74e58ba82fb3d612d9ea8,66435288571154446,ハロー おチビちゃん！
STG_101_e2950848758345eca0dda0b4ecf92fd7,66435288571154449,おっ 元気にしてるか！
STG_102_07aeb06757ea4d83a925e9b5912b8550,66778140018839555,その調子で頑張れよ！
STG_102_1d485d7971fa4dc290b9af09ce568127,66778140018839552,気をつけてな！
STG_102_209dba9bb321487487815d056cdff335,66778140018839557,元気でな おチビの相棒！
STG_102_253905826c564fb2a5270da3f6110546,66778140014645248,また会おうな スクイッシー！
STG_102_681ec913f2d546d889972e763313659e,66778140018839558,アディオス アミーゴ！
STG_102_94fe5491de04435b8a95aae0b2c85f9b,66778140018839554,じゃあな おチビの相棒！
STG_102_c6e5299b8dde4a7e8d12267e458db7f5,66778140018839556,さらば！
STG_102_d562ae583d9648f68dee936e8df37560,66778140018839553,気楽にやってくれ スクイッシー！
STG_103_1e1a08579f154d3390641eae410a9003,66435288571154451,多くのファイターを鍛えてきたが 歩くブリトーみたいな奴は初めてだ
STG_103_2715b3783d424a1e85b137009a8181fe,66435288571154453,ビスケット・ビルという名のファイターを思い出す　あいつの身体はパンだった
STG_103_402bfd769a1b41078a10fdfba74c5f14,66435288571154460,かつて 俺とカールはとんでんもないことをした
STG_103_5164f569287c4072a63d592f052742f9,66435288571154459,俺とカールのことは昔話だ　それもかなり古い
STG_103_64d638e56c384f24b188ca2819652eef,66435288571154462,銀河系をよりよくするためにカールが帰ってきてくれた　俺はうれしいよ
STG_103_836c805e84494fb8a71f9540f4df5318,66435288571154452,お前はキッド・マンガンみたいだな　奴がグリジーにハマる前の話だが
STG_103_95e5e6ddd2a54b07b87fd4671792ab83,66435288571154457,チェーンソー・マギーというファイターを見たことがあるか？いい女だよ 信じるかはお前次第だが
STG_103_9850ab8dd16e4c88acd86a61b4b87604,66435288571154450,俺はお前を誇りに思う　だが俺がこんなことを言ったなんて言いふらすなよ
STG_103_9a1148cfde7f4e8c824c29a0db0d388e,66435288571154454,ピエロの靴を履いた奴を鍛えたことがある　やめといた方がよかったけどな
STG_103_a8746e6e66f14163b2ef5206525c620f,66435288571154456,アイアン・トゥネイルというファイターを見たことはあるか？一度見れば忘れない相手だ
STG_103_abdb3693c1db4ae1888836e43e8c1120,66435288571154455,タコと戦ったことはあるか？油断大敵の意味を学べるぞ
STG_103_b0160ac90afe4183b15a458ae7621462,66435288571154463,カール・ランガスはいつも大きな夢を見ていた　そこは尊重してやれ
STG_103_dae83de77f1b42ec8113bb8f50a0f558,66435288571154458,ドク・ブリックフェイスというファイターを見たことがあるか？実はあいつはただの歯医者だった
STG_103_e0db3007bcb24305b60e39511051847d,66435288571154461,ああ カールはいくつか間違いを犯した　だが間違えない奴なんていないだろう？
STG_103_e10f9f4d03544556827565a467ba95e2,66435288571154464,言っておくが カール・ランガスを過小評価してはいけない
STG_104_1e1a08579f154d3390641eae410a9003,66435288571154466,よう タフガイ
STG_104_2715b3783d424a1e85b137009a8181fe,66435288571154468,猫は何を引きずりこんできたやら
STG_104_836c805e84494fb8a71f9540f4df5318,66435288571154467,会えてうれしいぞ
STG_104_9850ab8dd16e4c88acd86a61b4b87604,66435288571154465,やあ チャンピオン
STG_105_1e1a08579f154d3390641eae410a9003,66435288571154470,話せてよかった
STG_105_2715b3783d424a1e85b137009a8181fe,66435288571154472,また会おう
STG_105_836c805e84494fb8a71f9540f4df5318,66435288571154471,気楽にやれよ チャンピオン
STG_105_9850ab8dd16e4c88acd86a61b4b87604,66435288571154469,またな
STG_106_1e1a08579f154d3390641eae410a9003,66435288571154474,取引成立だ
STG_106_836c805e84494fb8a71f9540f4df5318,66435288571154475,こっちはそれでいい
STG_106_9850ab8dd16e4c88acd86a61b4b87604,66435288571154473,公平なようだな
STG_107_1e1a08579f154d3390641eae410a9003,66435288575348737,新しい肉と交換するか！
STG_107_836c805e84494fb8a71f9540f4df5318,66435288575348738,新しい肉を手に入れろ！
STG_107_9850ab8dd16e4c88acd86a61b4b87604,66435288575348736,新しい肉が必要だぞ！
STG_108_57d595dd68b94b11b2b59fb88b7a5da5,66771219589206016,それで何かが変わるとでも思っているのか
STG_109_57d595dd68b94b11b2b59fb88b7a5da5,66771219626954752,もちろん 私はお前がどこへ行くか正確に知っている
STG_110_57d595dd68b94b11b2b59fb88b7a5da5,66771219626954753,物事を変えられると思っているな
STG_111_57d595dd68b94b11b2b59fb88b7a5da5,66771219626954754,だが 上に立つのはもうお前じゃない　この私だ
STG_112_57d595dd68b94b11b2b59fb88b7a5da5,66771219626954755,針路をランガス・プライムへ！
STG_113_57d595dd68b94b11b2b59fb88b7a5da5,66771219626954756,カール 嫉妬深い馬鹿者め
STG_114_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634386001920,オムニミートの力を見よ！
STG_115_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196224,これが望みだったんだろう カール！
STG_116_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196225,今度こそ逃がさない！
STG_117_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196226,オムニミート！
STG_118_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196227,待っていろ カール！私はすぐに戻ってくる
STG_119_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196228,そして今 勝利の宴へ！
STG_120_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196229,勝てないとわかっているのに なぜ戦い続ける？
STG_121_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196230,この程度で勝てると思うな！
STG_122_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196231,お前を倒すぐらい簡単だ！
STG_123_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196232,ダメだ！ふざけるなぁぁぁぁ！
STG_124_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196233,カール・ランガス　自分が勝ったと思っているな
STG_125_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196234,お前もいつかこの操り人形にやられるかもしれない
STG_126_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196235,だが 今お前は私たちの宇宙にいる
STG_127_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196236,そして今こそ オムニミートの真の力を知るべきときだ
STG_128_e58baca8b4594c5c8b9ee8eb81f7ecb2,66774634390196237,また会おう カール・ランガス
STG_129_07aeb06757ea4d83a925e9b5912b8550,66778140018839563,お前のためにスペシャルな物を作ってるのさ おチビの相棒！
STG_129_1d485d7971fa4dc290b9af09ce568127,66778140018839560,あぁ 新しい物を用意してやったぞ！
STG_129_253905826c564fb2a5270da3f6110546,66778140018839559,よう スクイッシー ちょっと料理をしてるんだ　こっちに来い
STG_129_94fe5491de04435b8a95aae0b2c85f9b,66778140018839562,特別な相手のためのちょっとした物を用意した　ちょっと来てくれ
STG_129_d562ae583d9648f68dee936e8df37560,66778140018839561,おやおや 新しい物が見たいのか？
STG_130_07aeb06757ea4d83a925e9b5912b8550,66778140018839568,本当に？じゃあいいぞ！
STG_130_1d485d7971fa4dc290b9af09ce568127,66778140018839565,これはもう持ってたよな
STG_130_253905826c564fb2a5270da3f6110546,66778140018839564,ああ そりゃタフだな　頑張れ！
STG_130_94fe5491de04435b8a95aae0b2c85f9b,66778140018839567,そんなに難しくはないはずだ！
STG_130_d562ae583d9648f68dee936e8df37560,66778140018839566,楽しんでくれ
STG_131_07aeb06757ea4d83a925e9b5912b8550,66778140018839573,それはお前のためのものさ
STG_131_1d485d7971fa4dc290b9af09ce568127,66778140018839570,使い道はわかるよな
STG_131_253905826c564fb2a5270da3f6110546,66778140018839569,きっと役に立つぞ
STG_131_8193fb832f8a42499e74ee269e663f45,66778140018839574,そいつは豆にソースをかけただけのモンだ
STG_131_94fe5491de04435b8a95aae0b2c85f9b,66778140018839572,気をつけろよ　オモチャじゃないんだ
STG_131_d562ae583d9648f68dee936e8df37560,66778140018839571,おぉ そいつはいいな
ABL_Desc_98,79423295005384704,衝撃で爆発する大型ロケットを投げる。直撃すると3倍のダメージを与える。
ABL_Desc_202,80823105834967040,"走りまわって敵に<#FFEB04><link=""Keyword:15"">[氷]</link></color>ダメージを与える。"
ABL_Desc_203,80824169023922176,"走りまわって敵に<#FFEB04><link=""Keyword:14"">[スライム]</link></color>ダメージを与える。"
ABL_Desc_204,80824169023922177,"走りまわって敵に<#FFEB04><link=""Keyword:12"">[電撃]</link></color>ダメージを与える。"
ABL_Desc_205,80824169023922178,"走りまわって敵に<#FFEB04><link=""Keyword:13"">[火]</link></color>ダメージを与える。"
ABL_Name_241,79423295013773312,エイリアンドーナツ
ABL_Desc_241,79423295013773313,前方に円弧状のエナジーリングを発射する
ABL_Name_246,84150493377454080,ウィアードインジェクション
ABL_Desc_246,84150493381648384,正体は不明だが、使うとHPが100回復する。
ABL_Name_247,86035996729139200,ヌークデューケム
ABL_Desc_247,86035996733333504,ほぼすべてを吹き飛ばす核を発射する。爆心地からは離れておいた方がいいだろう...
ABL_Name_248,86035996733333505,ファイアーウォール
ABL_Desc_248,86035996733333506,敵を燃やす炎の壁を設置する。
ABL_Name_252,94597113462120448,保安官カール
ABL_Desc_252,94597113466314752,保安官カールが助けに来る！<br>カールがメカスーツで同行し、できるだけ多くの敵を倒してくれる。最高のボスだ。
ABL_Name_257,95088709014118400,パワーリーチ
ABL_Desc_257,95088709022507008,"移動速度 +3%、<#FFEB04><link=""Keyword:13"">[火]</link></color>ダメージ +5%を獲得する。<br>周囲の敵の攻撃と移動を遅くする。"
ART_Name_4,91432940955754496,グラビティウェル
ART_Name_13,94597113466314753,メカカール
CQ_Name_58,51558077172801536,ロード・オブ・ザ・リング v2（スタンダード）
CQ_Name_95,65757147558830080,フレアコレクター
CQ_Desc_95,65757147583995904,見た目は大事だぜ、プニプニ。俺はうまい肉と、うまい見せ方でこの会社を築いたんだ。フレア10個は上出来の一歩だ。外じゃちっとは一人前に見えてきたぞ。
CQ_Name_96,65757147583995905,フレアミニマム
CQ_Desc_96,65757147583995906,飲食業界にはこういう格言がある。フレア25個が最低ラインだ、ってな。俺が作った格言だが、間違っちゃいねえ。集め続けろ——外じゃお前がランガス社の顔なんだからな！
CQ_Name_97,65757147583995907,フレアデボネア
CQ_Desc_97,65757147583995908,フレア50個。「粋」って言葉を正しく使えてるか調べてみた。使えてた。まさにこの状況のために生まれた言葉だ。続けろ。
CQ_Name_98,65757147583995909,真の自己表現
CQ_Desc_98,65757147583995910,いいか、フレアを100個集めろとは言わねえ。俺がそんなこと言うわけがない。ただ、100個のフレアが人として、従業員として、お前について何を語るか——ちょっと考えてみてほしいだけだ。まあ、完全にお前次第だがな。
CQ_Name_99,75588200087674880,武器R&D
CQ_Desc_99,75588200096063488,ここランガスじゃ、ファストフードチェーンにしちゃ「ユニーク」な部署をいくつか作らにゃならんかってな。銀河を養うってのはサンドイッチと笑顔だけじゃ済まねぇ、見た目よりずっと大変なんだ！武器R&Dに降りてって、装備のランクを上げ始めろ。腰に下げる種類が多いほど、肉の調達は楽になるってもんよ。
CQ_Name_100,82285661372014592,釣りに行こうよ
CQ_Desc_100,75664958191296512,スクイッシー、あの岩と古代技術を回収してきてくれ。最新式の次元の裂け目釣り装備をくれてやるから、かなりの大物が釣れるはずだ。
CQ_Name_101,75626551931035648,ちょっと取ってこい
CQ_Desc_101,75670184147279872,その次元の裂け目釣り装備を使えば、大物が釣れるぞ！
CQ_Name_102,75631368929796096,カルチャーフィット
CQ_Desc_102,75664958195490816,ウチじゃ「能力開発」は努力目標じゃねぇ。立派な業績指標だ。しかも正式な福利厚生でもある！福利厚生ターミナルに行って、新しいアップグレードをアンロックしてこい。肩書きに見合うだけ成長してるってとこ、見せてくれよ、おチビの相棒。
CQ_Name_103,86371778174115840,ナイフジョブ！
CQ_Desc_103,86371778178310144,装備ロッカーに、とびきり鋭い景品をしまってあってな。渡す口実を探してたんだ。お前なら手に入れられそうだぞ。何か適当にぶっ叩いて戻ってこい。うまくやったかどうかは、俺には分かる。
CQ_Name_104,93905764215676928,祠を3つ起動せよ
CQ_Desc_104,93905764219871232,祠を3つ起動させて、ボーナスを獲得
CRT_Name_86,89820889795780608,ミートパグ
CRT_Name_87,91076799746793472,ミートパグパップ
CTC_Name_3,86277628988743680,古代技術
CTC_Name_5,86277628992937985,トリンケット&サンプル
CTC_Name_6,86277628992937986,鉱物
INTD_Name_25,92544266662830080,出口ポータル
INTD_Action_25,92544266667024384,次の部屋
ITM_Attr_39,17438567620927577,コンテナから得られる追加HP {0:|+|+|+}{0:percent()}%
ITM_Attr_511,91742537604128768,経験値獲得量 {0:|+|+|+}{0:percent()}%
ITM_Name_1097,64524596592762880,幸運のエリクサー
ITM_Name_1099,88480638204633088,機動力の祠
ITM_Name_1100,88480638208827392,幸運の祠
ITM_Name_1101,88480638208827393,力の祠
ITM_Name_1102,91482575502041088,チャレンジ +20%
ITM_Name_1103,91697156585414656,不運の祠
ITM_Name_1104,91698194650488832,体力の祠
ITM_Name_1105,91742537620905984,経験悪化の祠
ITM_Name_1106,91742537620905985,経験の祠
ITM_Name_1107,91875735667466240,チャレンジ +10%
LSB_69,65696160330125312,ランガス・ミート。皆さんの食事内容はすべて当社にお任せください。
MUT_Type_7,85936796137938944,火
MUT_Type_8,85936796142133248,氷
MUT_Type_9,85936796142133249,スライム
MUT_Type_10,85936796142133250,電撃
MUT_Type_18,85936796142133251,物理
PE_Desc_118,92320026952982528,特別配送
PE_Desc_120,64640664627830784,ミーテドラルのシールドを無効化する
PE_Desc_121,66001975099817984,バッテリーをチャージする
PE_Desc_122,66304535369342976,ボルトバーガーへ向かい、新たなランを始めよう！
PE_Desc_124,87364860482936832,不思議な祠が近くにある
PE_Desc_125,92791742368047104,すべての敵を倒す
PE_Desc_127,93986020658241536,次の部屋へのポータルを見つけよう！
PE_CompassDesc_124,90954630467411968,祠
